@relation movie_halfofhalf


@attribute rate_ave numeric

@attribute Action numeric

@attribute Adventure numeric

@attribute Animation numeric

@attribute Comedy numeric

@attribute Crime numeric

@attribute Documentary numeric

@attribute Drama numeric

@attribute Family numeric

@attribute Fantasy numeric

@attribute Foreign numeric

@attribute History numeric

@attribute Horror numeric

@attribute Kids numeric

@attribute Music numeric

@attribute Mystery numeric

@attribute Romance numeric

@attribute ScienceFiction numeric

@attribute TVMovie numeric

@attribute Thriller numeric

@attribute War numeric

@attribute Western numeric

@attribute rate_cnt numeric

@attribute popularity numeric

@attribute mid numeric

@attribute releasedate date "MM/dd/YYYY"
@data
2.99684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1740,3.97328,1128,2/8/1980
3.36092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9631,4.76858,1129,6/24/1981
3.20203,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1975,3.27294,1130,4/3/1981
4.131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355,3.87007,1131,8/27/1986
4.07861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123,2.06503,1132,11/19/1986
3.09667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148,2.06449,1135,10/6/1980
4.1699,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34137,14.6593,1136,3/13/1975
3.69143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0.00145,1144,9/27/1996
4.14753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3884,0.21306,1147,10/25/1996
4.16867,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15839,5.71875,1148,12/17/1993
3.89007,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1692,0.00012,1150,5/12/1982
3.67801,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,382,0.06174,1151,9/10/1994
3.46491,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171,0.00239,1152,11/24/1948
3.23667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0.05007,1153,5/26/1948
3.33621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0.00301,1154,12/15/1947
3.80137,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1528,3.26714,1161,5/2/1979
3.79093,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,794,0.00021,1162,9/13/1972
3.3745,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0.00201,1163,3/2/1994
3.46364,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0.40909,1164,3/17/1967
2.95172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0.10023,1167,11/1/1996
2.4976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,0.00411,1168,11/1/1996
3.84909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,1169,9/28/1990
2.06897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1.68978,1170,5/17/1995
3.70771,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387,1.13691,1171,9/4/1992
4.13251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10271,6.24828,1172,11/17/1988
3.42808,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3038,5.86851,1173,9/10/1989
3.97182,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7524,4.4542,1175,4/17/1991
3.89487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1774,3.62643,1176,5/15/1991
3.85744,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1894,0.28711,1177,11/6/1991
4.21743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3700,3.85799,1178,9/18/1957
3.71857,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6952,2.50738,1179,9/14/1990
3.78079,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,479,0.00021,1180,12/27/1991
3.04545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0.00144,1181,10/23/1997
3.64684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17039,5.85587,1183,11/14/1996
3.7538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1052,1.0908,1184,1/31/1991
3.88151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6283,3.12987,1185,2/24/1989
3.51295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8420,2.95989,1186,8/18/1989
3.66255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,0.03499,1187,12/11/1992
3.79976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8435,1.27835,1188,8/20/1992
4.11453,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2794,1.233,1189,8/28/1988
3.50918,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1580,2.47468,1190,12/12/1989
2.88758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659,0.01892,1191,5/10/1991
3.91201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,0.00305,1192,3/13/1990
4.24733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33904,12.863,1193,11/18/1975
3.43184,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2839,6.08273,1194,1/1/1978
4.17274,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49403,39.982,1196,5/17/1980
4.16288,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,35194,7.53885,1197,9/18/1987
4.1971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47959,30.2364,1198,6/12/1981
4.02527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14545,7.67362,1199,2/20/1985
4.00527,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,28101,24.5604,1200,7/18/1986
4.11576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15325,19.5013,1201,12/23/1966
3.84128,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1572,0.08664,1202,3/27/1987
4.13048,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13665,10.7468,1204,12/10/1962
3.99021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25801,15.9564,1206,12/18/1971
4.17784,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15593,7.07515,1207,12/25/1962
4.10453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24342,16.0705,1208,8/15/1979
4.11708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4659,8.06855,1209,12/21/1968
3.99245,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53783,34.1245,1210,5/25/1983
4.02635,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3814,1.79667,1211,1/1/1987
4.23107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6974,6.98393,1212,8/31/1949
4.18023,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27962,18.1602,1213,9/18/1990
4.04137,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,31991,44.8164,1214,5/25/1979
3.70772,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13357,11.9783,1215,10/9/1992
3.8506,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1824,7.28146,1216,5/11/1988
4.1653,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4982,4.83279,1217,6/1/1985
4.06112,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2904,1.10926,1218,7/6/1989
4.07332,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,20437,13.2169,1219,6/16/1960
3.79939,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20809,6.99964,1220,6/17/1980
4.2691,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30165,15.6902,1221,12/20/1974
4.03401,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22436,21.4257,1222,5/31/1987
4.0192,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8567,3.57418,1223,1/1/1989
