rate_ave,rate_cnt,popularity,mid
2.86885,122,1.42471,1121
3.59579,214,0.00143,1123
3.69195,4931,2.38417,1124
3.61236,6021,1.27094,1125
2.67335,3369,1.468,1126
3.65931,17833,9.17529,1127
2.99684,1740,3.97328,1128
3.36092,9631,4.76858,1129
3.20203,1975,3.27294,1130
4.131,3355,3.87007,1131
4.07861,3123,2.06503,1132
3.09667,4148,2.06449,1135
4.1699,34137,14.6593,1136
3.69143,175,0.00145,1144
4.14753,3884,0.21306,1147
4.16867,15839,5.71875,1148
3.89007,1692,0.00012,1150
3.67801,382,0.06174,1151
3.46491,171,0.00239,1152
3.23667,150,0.05007,1153
3.33621,116,0.00301,1154
3.80137,1528,3.26714,1161
3.79093,794,0.00021,1162
3.3745,251,0.00201,1163
3.46364,165,0.40909,1164
2.95172,901,0.10023,1167
2.4976,208,0.00411,1168
3.84909,328,0,1169
2.06897,174,1.68978,1170
3.70771,3387,1.13691,1171
4.13251,10271,6.24828,1172
3.42808,3038,5.86851,1173
3.97182,7524,4.4542,1175
3.89487,1774,3.62643,1176
3.85744,1894,0.28711,1177
4.21743,3700,3.85799,1178
3.71857,6952,2.50738,1179
3.78079,479,0.00021,1180
3.04545,110,0.00144,1181
3.64684,17039,5.85587,1183
3.7538,1052,1.0908,1184
3.88151,6283,3.12987,1185
3.51295,8420,2.95989,1186
3.66255,1215,0.03499,1187
3.79976,8435,1.27835,1188
4.11453,2794,1.233,1189
3.50918,1580,2.47468,1190
2.88758,1659,0.01892,1191
3.91201,1091,0.00305,1192
4.24733,33904,12.863,1193
3.43184,2839,6.08273,1194
4.17274,49403,39.982,1196
4.16288,35194,7.53885,1197
4.1971,47959,30.2364,1198
4.02527,14545,7.67362,1199
4.00527,28101,24.5604,1200
4.11576,15325,19.5013,1201
3.84128,1572,0.08664,1202
4.13048,13665,10.7468,1204
3.99021,25801,15.9564,1206
4.17784,15593,7.07515,1207
4.10453,24342,16.0705,1208
4.11708,4659,8.06855,1209
3.99245,53783,34.1245,1210
4.02635,3814,1.79667,1211
4.23107,6974,6.98393,1212
4.18023,27962,18.1602,1213
4.04137,31991,44.8164,1214
3.70772,13357,11.9783,1215
3.8506,1824,7.28146,1216
4.1653,4982,4.83279,1217
4.06112,2904,1.10926,1218
4.07332,20437,13.2169,1219
3.79939,20809,6.99964,1220
4.2691,30165,15.6902,1221
4.03401,22436,21.4257,1222
4.0192,8567,3.57418,1223
4.10493,4808,1.90558,1224
4.06536,21450,10.6131,1225
3.92262,2281,1.33698,1226
3.9487,4454,12.2979,1227
4.07401,10140,10.1897,1228
4.05922,17165,6.34346,1230
3.92455,8476,4.10734,1231
4.02188,1805,4.05456,1232
4.11075,14763,12.9539,1233
4.15915,15950,8.9568,1234
3.97726,9103,2.09397,1235
4.03597,973,0.0009,1236
4.09404,4397,4.719,1237
3.96487,3274,1.00356,1238
3.89692,34557,42.9433,1240
3.72254,2658,5.33577,1241
3.94318,13279,8.88309,1242
3.92939,4277,0.23236,1243
4.0357,9146,6.513,1244
3.96393,6405,4.75217,1245
3.8946,21533,11.83,1246
4.0677,17754,6.02065,1247
4.17606,4842,3.36001,1248
3.8478,9951,8.4704,1249
4.09272,13481,6.78677,1250
4.04437,3234,5.44752,1251
4.17876,16463,10.9583,1252
3.89215,6815,4.71093,1253
4.15291,5343,3.12286,1254
3.45881,2015,3.8693,1255
4.10858,5862,2.16852,1256
3.83283,5665,1.41093,1257
4.0078,24757,22.2128,1258
3.99733,21523,10.4336,1259
4.18394,4409,4.78702,1260
3.74282,8566,14.2979,1261
4.12327,11426,8.48342,1262
3.97484,11287,8.94202,1263
4.01223,2699,0.02001,1264
3.86705,33047,18.8924,1265
3.97993,14800,7.5302,1266
4.10883,9634,2.80083,1267
3.5037,3246,2.42216,1268
4.0237,7363,3.0399,1269
3.90841,46254,39.7017,1270
3.72396,9899,5.68467,1271
4.00783,8941,1.77482,1272
4.02283,2738,2.45258,1273
3.86404,8683,8.11262,1274
3.59564,12097,7.85569,1275
4.09063,12215,8.81193,1276
3.78706,4344,1.09623,1277
3.97166,16093,6.86791,1278
3.8349,2450,4.41049,1279
4.13601,3371,3.85787,1280
4.05088,4078,10.3225,1281
3.69671,13408,13.1102,1282
4.06248,5186,5.33874,1283
4.18812,5858,4.93923,1284
3.73434,12117,3.21242,1285
3.56244,2226,2.93899,1286
3.79861,9936,8.53906,1287
4.02438,16835,4.05934,1288
3.94255,2898,2.16041,1289
3.54363,2487,0.73101,1290
4.00374,32791,19.3558,1291
3.96869,6834,3.54368,1292
3.97422,11210,8.56244,1293
3.67953,3523,3.47052,1295
3.89829,7290,10.0901,1296
3.65002,4526,1.08614,1297
3.7009,6869,4.85267,1298
4.06676,7647,3.07463,1299
4.02404,3660,9.14791,1300
3.86298,3930,4.99992,1301
3.62964,13329,3.88965,1302
4.03838,3700,2.58887,1303
4.03539,16699,7.02601,1304
3.86922,2443,4.09564,1305
3.58597,1105,1.46313,1306
3.83893,22885,7.44679,1307
3.52699,389,0.00165,1310
2.61613,155,0.00228,1311
3.53704,351,0.6561,1312
2.81739,115,0.00169,1313
3.19617,339,0.00248,1317
3.35598,184,0.43534,1318
3.09222,14704,27.0332,1320
3.50465,8487,5.4395,1321
1.74161,298,0.00513,1322
1.61964,443,1.37261,1323
1.8,245,0.00971,1324
1.6955,289,0.02559,1325
1.96777,605,1.70756,1326
2.93201,3383,5.53998,1327
1.87633,283,0.15987,1328
2.73895,362,0.0743,1329
2.8135,941,0.95084,1330
2.92327,404,0.71357,1331
3.00536,746,2.0695,1332
3.73729,12156,11.071,1333
3.11121,2855,0.93591,1334
1.93925,214,0.00479,1335
2.29677,465,0.00032,1336
3.46562,698,1.0212,1337
3.42533,11142,20.0437,1339
3.72946,2325,4.82648,1340
2.8519,395,1.5507,1341
2.9482,3581,1.20382,1342
3.53748,9939,7.44988,1343
3.7801,4768,2.22493,1344
3.41948,9495,15.2649,1345
3.00575,1739,3.78181,1346
3.23445,8537,27.5886,1347
3.88333,3994,3.21448,1348
3.19615,130,0.5,1349
3.54151,5902,4.76136,1350
3.02847,404,1.12854,1351
3.03396,795,0.9788,1352
3.18936,2247,1.10927,1353
3.84192,4020,4.31996,1354
3.10135,814,0.19389,1355
3.67315,20734,9.37919,1356
3.85728,8895,1.63141,1357
3.98526,14621,2.66156,1358
2.58911,3956,3.98102,1359
4.07256,1647,0.00252,1361
3.1159,1786,2.61243,1363
3.84388,1169,0.94622,1365
3.41264,2072,1.84352,1366
3.09783,9445,9.54253,1367
3.41814,16131,11.1088,1370
3.08512,11125,5.61323,1371
3.28842,12038,4.30316,1372
2.86576,8470,5.56786,1373
3.68026,16665,4.79565,1374
3.22853,12027,5.71156,1375
3.45623,14600,8.49439,1376
3.09502,13402,18.7176,1377
3.2712,7784,4.95379,1378
2.97029,3080,4.35709,1379
3.30837,17067,15.3269,1380
1.99135,4104,2.05313,1381
2.74388,1021,4.47897,1382
2.30612,147,0.00228,1383
3.57252,131,0.00143,1384
3.11357,6780,20.453,1385
3.80315,22794,12.9893,1387
2.60726,5016,11.2607,1388
1.89408,2077,6.41373,1389
3.264,1678,0.06066,1390
2.95948,17940,9.02697,1391
3.62693,1749,0.05375,1392
3.62446,23116,5.99323,1393
3.87887,15970,6.74739,1394
3.36997,2334,0.844,1395
3.63135,13266,2.84913,1396
3.56921,643,0.00168,1397
3.14682,865,1.15734,1398
3.42167,1500,1.68527,1399
3.53464,1530,0.68816,1401
3.23152,663,1.85888,1404
2.92907,9904,2.83327,1405
3.60606,363,0.10428,1406
3.27523,17823,20.5588,1407
3.71134,13320,8.34804,1408
3.05683,6766,4.69904,1409
3.02452,775,0.38563,1410
3.73459,6959,1.17289,1411
3.73063,284,0.0396,1412
3.55614,383,0.12688,1413
3.40395,1822,0.00191,1414
3.5448,279,0.09888,1415
3.14574,6275,2.43464,1416
3.0861,784,2.95214,1417
3.87787,1392,1.55128,1419
3.08908,3087,2.94526,1422
3.82632,190,0.00338,1423
3.21856,2171,1.0422,1425
2.63269,260,0.06051,1426
2.60621,805,1.19717,1427
3.42598,331,0.00246,1428
3.30227,3740,7.41712,1429
3.20682,220,0.0425,1430
2.59292,3277,2.37839,1431
2.87619,1361,1.93134,1432
3.66565,329,1.68607,1437
2.82085,6782,8.73932,1438
2.34091,352,0.00323,1439
2.78362,751,0.70978,1440
3.54391,6582,2.39588,1441
3.34332,734,0.0078,1442
3.43165,139,0.00145,1444
2.33765,1389,0.06837,1445
4.00987,2481,1.19009,1446
3.27162,613,3.53262,1447
3.93379,6555,0.07898,1449
3.72743,288,0.09225,1450
2.45081,1718,0.49983,1453
3.20434,783,0.1497,1454
3.09167,180,0.00144,1455
2.25542,554,2.13701,1456
3.10947,2914,2.24572,1457
3.0443,237,0.00177,1458
3.3423,3662,2.98724,1459
2.62664,837,0.00161,1460
2.79141,2644,2.73099,1461
3.088,375,0.08639,1463
3.66596,4242,7.38178,1464
3.52999,1117,1.00794,1465
3.79909,11234,7.78351,1466
2.60178,1233,0.3004,1468
3.03041,411,1.03737,1472
2.91667,240,0.03703,1473
2.54483,2030,1.75171,1474
3.11492,831,7.90301,1475
3.34555,6332,0.82891,1476
3.33712,396,0.00609,1477
3.16236,9134,4.80054,1479
3.26555,1962,2.91941,1480
3.38836,524,0.35139,1482
3.1098,3001,3.03959,1483
3.70427,1055,0.00366,1484
3.21307,18790,14.6749,1485
3.1208,1817,3.23444,1487
3.04471,3735,4.95096,1488
2.97406,424,0.49857,1489
1.97076,342,1.63904,1490
3.40909,231,0.00159,1493
1.40123,734,1.84347,1495
3.29777,403,0.87104,1496
2.29341,743,3.12993,1497
3.20199,1255,0.67863,1498
2.08304,6340,4.54855,1499
3.73035,15385,3.9217,1500
2.57143,210,0.00207,1501
3.31489,262,0.01871,1502
2.62547,1331,0.13713,1503
3.44406,143,0.00378,1504
3.41388,389,0.03737,1507
3.30806,211,0.71648,1508
3.4425,200,0.00743,1509
3.47546,163,0.0758,1511
2.93769,9372,1.80093,1513
2.97794,136,0.00498,1514
2.68886,4265,3.77079,1515
3.48214,476,0.11462,1516
3.42307,23691,16.0494,1517
3.31071,3138,3.19124,1518
3.27559,127,0.00145,1519
2.76797,153,0.00143,1520
2.87361,360,0.05899,1523
2.43895,344,0.02344,1525
2.52952,813,0.84798,1526
3.71314,28913,16.4422,1527
3.36939,245,0.64374,1529
3.75,322,0.00405,1533
3.53121,769,0.45408,1535
3.87912,4525,0.60015,1537
2.48929,140,2.43207,1538
3.12759,290,0.01152,1539
3.11142,2190,1.06613,1541
3.57346,2219,0.93073,1542
2.95928,15041,1.61943,1544
3.86271,641,0.00257,1545
3.61456,419,0.63794,1546
3.22662,278,0.71834,1547
2.9812,133,0.78104,1549
2.76885,703,1.98459,1550
2.57788,321,2.00163,1551
3.18729,14795,11.4964,1552
3.51532,1338,1.07439,1554
1.95733,5882,4.62485,1556
2.22144,10023,26.145,1562
3.35874,223,0.00246,1563
3.60993,282,0.00431,1564
2.87302,252,3.96071,1565
3.33587,5529,14.8938,1566
3.27621,11189,5.26423,1569
3.13766,316,0.32502,1570
3.64693,473,0.01878,1571
3.82372,607,2.56827,1572
3.33446,19029,14.9014,1573
3.13095,126,0.04291,1574
3.49684,158,0.00338,1575
3.56075,36643,27.0067,1580
2.79393,643,1.05201,1581
3.05071,493,0.00298,1582
2.71648,261,1.10209,1583
3.65334,21466,7.47831,1584
3.3216,213,0.00214,1585
2.92557,7887,4.59752,1586
3.1762,7375,7.61643,1587
2.70423,4566,5.76816,1588
3.27072,5537,6.01202,1589
2.91694,7410,12.7743,1590
2.63341,5873,6.92625,1591
2.34008,1482,2.89102,1592
2.92283,1717,2.57263,1593
3.6763,2663,0.72195,1594
1.78962,1060,3.70448,1595
3.41892,518,0.00732,1596
3.32785,11862,6.94655,1597
2.91293,959,2.11248,1598
1.68784,551,4.28635,1599
2.84126,715,1.50935,1600
2.89012,678,0.9762,1601
2.04565,471,0.38361,1602
2.77805,3208,9.44209,1603
2.92883,815,2.23269,1604
2.625,936,0.54711,1605
2.36603,892,2.32046,1606
3.32619,15166,8.19326,1608
2.99932,738,2.32639,1609
3.85654,22260,7.67758,1610
3.41286,2628,11.7848,1611
3.21593,477,0.00239,1612
3.15613,269,0.00235,1613
3.17214,4993,5.80595,1614
3.48594,2560,3.50019,1615
3.03931,4261,6.49463,1616
4.07691,29385,8.81983,1617
3.43059,5381,9.02998,1619
3.37715,5051,5.0882,1620
3.27023,729,1.96883,1621
2.49161,1073,4.39374,1623
3.01562,512,0.29525,1624
3.82962,16821,11.914,1625
2.46169,783,1.37816,1626
3.13628,2693,5.76452,1627
3.24061,958,1.31175,1629
3.42771,498,0.2139,1631
2.44167,180,0.00165,1632
3.67037,2565,0.0477,1633
3.77501,6047,1.57497,1635
3.61545,15292,7.26803,1639
2.70935,535,0.00252,1640
3.72382,16339,6.62883,1641
3.08044,721,0.00153,1642
3.86547,2806,0.21516,1643
2.47667,8510,13.2144,1644
3.48184,12307,11.7714,1645
2.76433,872,0.27377,1646
2.76896,699,0.89811,1647
3.55078,1605,0.49586,1648
3.8745,1510,0.0015,1649
3.43318,449,0.00194,1650
3.06863,153,0.00351,1651
3.75549,19903,10.3155,1653
3.28389,664,1.48024,1654
2.57254,710,2.83382,1655
3.19065,139,0.02658,1656
3.3865,163,0.00143,1657
3.18783,1874,1.93154,1658
3.06863,102,0.00145,1659
3.55744,1297,2.04272,1660
3.11339,635,0.38831,1661
2.87662,231,2.00169,1662
3.6544,8938,5.82476,1663
2.81738,3614,9.11136,1665
2.66327,147,0.55727,1666
2.82573,1096,1.01312,1667
2.87296,307,0.27111,1668
3.44162,334,0.00146,1669
3.50604,745,0.95949,1670
3.12892,287,0.35978,1671
3.60539,4322,4.20807,1672
3.66999,14692,6.71208,1673
3.83525,12143,3.007,1674
3.20472,127,0.02667,1675
3.20847,16103,12.9858,1676
2.6392,176,0.0108,1677
3.69626,4861,1.21826,1678
1.94359,195,0.00197,1679
3.51662,7880,3.34057,1680
2.0817,2295,10.6837,1681
3.80431,25679,17.1173,1682
3.6924,1975,2.07838,1683
3.51959,638,2.1207,1684
3.14321,1002,2.5962,1686
3.18757,5070,7.99933,1687
3.4188,4015,13.1241,1688
3.20674,2063,1.71562,1689
3.01232,12131,16.9343,1690
2.56349,126,0.00165,1692
3.59565,5337,0.97094,1693
3.69542,3119,0.7762,1694
3.49531,213,0.00257,1695
3.53947,266,0.71642,1696
3.62385,1191,1.32179,1699
3.45579,3167,1.32207,1701
2.56814,4212,7.29533,1702
2.72845,731,1.33003,1703
4.04208,30206,11.7429,1704
1.85497,2889,7.20148,1707
3.25312,5047,1.38367,1711
2.87939,2504,3.72137,1713
2.72404,7916,7.46924,1717
3.99626,3872,2.5619,1719
3.37965,36510,32.5338,1721
3.23502,13369,15.9515,1722
3.52614,153,0.00202,1725
2.93561,2221,9.79903,1726
3.17667,2482,4.29572,1727
3.49177,243,0.0143,1728
3.67859,12288,9.98152,1729
3.67279,1823,2.91933,1730
1.87469,798,1.0864,1731
3.94262,21932,10.9157,1732
3.2769,567,0.00309,1733
3.95397,1912,1.92143,1734
3.26052,3255,2.7171,1735
1.56366,644,3.15717,1739
2.48887,494,0.03064,1744
2.75182,411,2.06939,1746
3.50168,11933,8.79836,1747
3.79155,12298,6.57689,1748
2.23343,362,0.00321,1750
2.76319,1763,0.96452,1752
3.28841,2519,3.9816,1753
3.48838,3915,1.62996,1754
3.49468,658,0.04886,1755
2.72123,504,2.18715,1756
3.85161,465,1.95661,1757
3.77546,383,0.13993,1759
1.8043,2974,1.65014,1760
2.76105,1471,1.93803,1762
3.15132,228,0.49926,1767
3.10289,2799,3.13616,1769
2.8491,222,0.13315,1770
2.69619,367,0.46954,1771
2.62145,3133,4.06387,1772
3.20982,112,0.00179,1773
3.4029,14727,7.18979,1777
3.2415,147,0.00165,1780
2.89272,1333,1.05048,1783
3.79341,22985,7.77359,1784
3.44436,1312,1.55724,1785
2.90619,549,1.0743,1791
3.25128,5070,5.64264,1792
2.72093,129,0.00222,1793
3.51608,1244,0.00205,1794
3.9052,1962,1.15714,1797
2.54421,328,0.20451,1798
3.54996,2272,1.87729,1799
3.10071,6375,6.21103,1801
2.93569,793,2.10978,1804
3.20138,8499,12.7323,1805
2.84437,1057,1.11516,1806
3.16463,164,0.01021,1807
3.95689,1067,0.40035,1809
3.47602,4107,1.31295,1810
3.13496,226,0.72333,1812
3.38776,245,0.00166,1814
2.83765,733,3.20293,1816
3.16322,1691,2.00834,1821
1.88268,179,0.04605,1822
3.05422,498,0.03055,1824
2.70642,218,0.99472,1825
1.19954,431,0.00242,1826
3.78006,1048,0.00275,1827
3.08537,287,0.00194,1829
2.59589,8484,5.42852,1831
3.03186,2495,5.30604,1833
3.87801,4656,0.57302,1834
3.28986,5620,4.20405,1835
3.28899,1590,1.11576,1836
2.68182,572,0.81505,1837
2.28632,592,0.09243,1839
3.35563,1704,2.6423,1840
2.96159,768,9.41331,1841
3.83538,650,2.68037,1844
3.71231,2461,0.92242,1845
3.51923,312,0.00675,1846
3.03941,1586,1.60224,1848
2.95327,107,0.00146,1850
1.94785,163,0.06597,1853
2.96327,422,0.1368,1854
2.29121,819,2.07369,1855
3.10887,620,0.69837,1856
2.9485,233,0.64489,1857
3.15127,1342,2.68869,1858
3.6263,384,0.31449,1859
3.84757,515,0.0228,1860
3.17117,111,0.00211,1861
2.16337,2277,6.92914,1862
2.25045,1104,1.34996,1863
2.45089,112,0.00431,1864
3.44656,421,0.00215,1865
3.04033,1773,2.5688,1866
2.33193,476,1.94778,1869
3.325,400,0.00154,1870
3.73182,3039,1.66005,1873
3.15445,191,0.00512,1874
3.35801,1067,0.00728,1875
2.95347,13325,11.3789,1876
2.06364,165,0.00458,1878
3.47683,259,0.00323,1879
3.55392,306,3.19239,1880
2.82224,661,9.52709,1881
2.37278,8572,12.9026,1882
3.34093,5419,0.56963,1883
3.7236,8267,12.7337,1884
3.62067,4479,1.16484,1885
2.60201,598,1.68041,1887
2.96765,3308,1.22993,1888
3.57683,1744,1.6888,1889
2.45755,106,0.15141,1891
3.38103,4812,7.60413,1892
3.65594,202,0.97896,1893
2.86783,5875,13.3684,1894
3.20623,3518,1.35258,1895
3.10862,290,0.00222,1896
3.55321,1090,2.94534,1897
3.22984,124,0.00247,1898
4.01273,746,1.46115,1900
3.28209,296,0.31679,1902
3.5369,962,0.29118,1904
3.12162,259,0.00144,1906
3.65195,8789,11.3896,1907
3.31879,13341,11.7826,1909
3.42089,316,0.00414,1910
2.68994,7934,3.00848,1911
3.6671,8450,4.31379,1912
3.74557,1806,1.17657,1913
3.81185,2809,0.00343,1914
3.63288,3123,1.10594,1916
2.97253,23278,16.8895,1917
3.11574,9988,7.79862,1918
3.12769,975,1.63962,1919
2.81401,4167,5.14356,1920
3.74389,9609,4.32613,1921
3.26471,238,0.00216,1922
3.54555,25969,13.9432,1923
2.63243,2371,2.2086,1924
3.72121,330,2.02287,1925
3.15676,185,1.43109,1926
3.93541,2717,3.66272,1927
3.07738,168,2.49782,1928
3.75,758,2.82167,1929
3.91641,1956,2.19512,1931
3.34828,290,0.95807,1932
3.46262,214,0.91632,1933
3.92088,891,2.15162,1934
3.84836,943,2.68293,1935
3.76502,749,1.3679,1936
3.56993,572,1.88909,1937
3.85909,1139,2.60039,1938
4.10346,1880,5.02465,1939
3.74966,729,2.40734,1940
3.75315,873,2.37361,1941
3.91096,949,1.72298,1942
3.21609,553,1.38514,1943
3.94938,3003,4.30697,1944
4.1524,5935,4.56259,1945
3.91723,1335,0.82285,1946
3.73079,9435,3.38522,1947
3.78577,1363,1.97246,1948
4.1225,2200,4.76609,1949
4.06455,3571,6.11419,1950
3.63474,2297,2.07213,1951
3.97488,6846,3.17855,1952
3.93373,9454,6.38687,1953
3.72209,15307,18.5296,1954
3.73795,5373,4.16653,1955
3.88552,4573,2.87552,1956
3.69758,7835,2.30322,1957
3.63474,5544,2.79264,1958
3.63583,5838,11.236,1959
3.8274,7871,9.38205,1960
3.91175,27576,15.5009,1961
3.69065,9423,5.11108,1962
3.94217,2369,1.88231,1963
3.78827,2352,0.89102,1964
3.56855,6776,1.27217,1965
3.79248,1689,0.00002,1966
3.62421,9053,7.5491,1967
3.82138,23424,8.84721,1968
2.43174,2388,4.93366,1969
2.66212,2495,4.72293,1970
2.37678,1826,5.92869,1971
2.19973,1467,7.38861,1972
2.28209,1418,7.69699,1973
2.87223,4293,13.8087,1974
2.42356,1766,8.33882,1975
2.12784,1408,7.40507,1976
2.1968,1311,7.1007,1977
1.99524,1155,6.47187,1978
2.10397,1260,7.06191,1979
1.98778,1064,5.05165,1980
1.77662,1249,6.11991,1981
3.53332,6887,11.7612,1982
2.77341,1719,3.76263,1983
1.92703,1110,2.52977,1984
2.34467,1014,2.64594,1985
2.15825,951,1.64678,1986
2.45621,628,3.26376,1987
2.05911,313,0.01425,1988
1.53784,185,0.11975,1989
1.44817,164,0.00002,1990
2.77465,2525,12.9334,1991
2.23379,1249,10.3487,1992
1.99602,1006,6.90061,1993
3.49223,9972,14.3516,1994
2.46634,1545,5.1643,1995
2.02517,1152,2.50802,1996
3.73505,14184,15.9817,1997
1.93601,1094,2.43417,1998
2.6077,1156,1.44858,1999
3.68899,18120,9.50687,2000
3.29369,14631,6.99124,2001
3.18966,9965,9.40157,2002
3.23179,12125,11.4156,2003
2.70743,5062,8.83335,2004
3.60817,11348,11.492,2005
3.29225,14729,9.87717,2006
2.79819,441,1.60444,2007
2.60577,104,0.00327,2008
3.49397,4315,3.72747,2009
3.98377,5853,8.02887,2010
3.44406,20684,14.8824,2011
3.24674,21383,11.6015,2012
3.30511,5829,5.89172,2013
3.06319,2081,0.48633,2014
3.36988,2590,0.39677,2015
2.60855,889,0.00117,2016
2.9621,1029,0.00777,2017
3.50565,7958,13.1716,2018
4.26366,12173,16.8401,2019
3.85811,8450,3.45219,2020
3.30251,9945,7.24679,2021
3.62664,2894,3.34778,2022
3.43343,12123,10.0296,2023
3.27731,833,0.1014,2024
3.46501,2615,1.63274,2025
2.64292,1235,0.29893,2026
2.49152,1120,1.86894,2027
4.06899,41391,24.8182,2028
3.47031,522,0.01133,2029
2.61509,265,0.00012,2031
2.8709,244,0.0012,2032
3.19858,1478,9.50208,2033
2.83003,2218,2.4667,2034
3.11782,331,1.66535,2035
2.36168,1117,1.00733,2036
3.32265,437,3.14711,2037
2.89842,1265,0.05633,2038
2.8661,829,1.73148,2040
2.68016,877,0.86584,2041
2.6796,2720,4.74958,2042
3.27344,1141,1.35647,2043
2.48,300,0.00001,2044
3.37676,426,1.97966,2045
3.41524,5834,3.74221,2046
2.93478,161,0.33075,2047
3.44414,1638,8.90651,2048
3.26887,212,0.00507,2049
2.50745,1074,2.84768,2050
2.58602,930,6.5867,2051
2.98162,2421,4.83714,2052
2.14515,5026,3.34471,2053
2.69341,17913,10.2918,2054
2.72727,220,0.09382,2055
3.34153,183,0.27135,2056
3.36928,765,0.00329,2057
3.57786,9433,6.16339,2058
3.17626,3458,7.09067,2059
3.05543,2760,3.13258,2060
3.02837,141,0.71706,2061
3.09251,454,0.00653,2062
3.876,7839,0.3396,2064
3.67796,4060,5.87033,2065
4.10225,1110,1.82327,2066
3.92398,6347,7.63656,2067
3.96091,1893,2.47503,2068
3.80926,1156,0.02874,2069
3.95228,1802,0.50301,2070
3.78355,1416,1.34732,2071
3.08612,3472,6.91605,2072
3.46984,630,0.09696,2073
3.5053,283,0.85061,2074
3.75289,605,1.44078,2075
3.82116,9587,15.3597,2076
3.48832,1070,0.00563,2077
3.62986,9545,25.7343,2078
3.25694,144,0.00149,2079
3.57751,11199,10.5597,2080
3.50372,15175,17.0445,2081
2.87855,5039,3.80895,2082
3.59251,3767,2.27982,2083
3.18496,1057,1.98861,2084
3.41155,8542,18.415,2085
3.06019,216,0.02201,2086
3.53904,7953,16.5491,2087
2.56742,3723,0.75722,2088
3.28784,2550,13.301,2089
3.45007,3004,10.3238,2090
2.88811,1220,0.89871,2091
2.51275,1961,10.6027,2092
2.93928,2034,1.52525,2093
3.04189,7842,2.58631,2094
2.81056,805,0.14849,2095
3.5869,6870,13.2051,2096
3.39537,1405,0.94596,2097
2.82261,482,1.42154,2098
3.61609,1417,2.08068,2099
3.19759,13217,5.81696,2100
3.12025,158,0.00228,2101
3.43891,1334,0.06019,2102
2.99115,226,1.28714,2103
3.25654,306,0.00002,2104
3.31554,11187,10.2053,2105
3.34316,1594,3.92642,2106
2.52867,2389,5.01553,2107
3.59967,7555,3.25104,2108
3.6081,7891,6.70579,2109
3.27967,2612,1.90424,2110
3.21897,2288,3.20678,2111
3.4048,2710,2.32553,2112
2.16415,530,2.33465,2113
3.60834,3743,8.60957,2114
3.67804,22161,25.678,2115
3.26327,5857,4.50609,2116
3.64078,3573,3.88682,2117
3.64751,3498,5.98023,2118
2.33948,1302,3.21171,2119
2.91904,1612,1.90434,2120
2.7529,1983,6.37137,2121
2.61311,2608,4.87196,2122
3.00764,2618,5.29239,2123
3.16786,8954,7.77568,2124
3.63249,6374,4.42585,2125
2.8109,5119,3.50931,2126
3.30612,245,0.00217,2128
3.82418,2113,0.30803,2130
3.91767,498,0.13061,2131
4.04327,3201,4.93034,2132
3.22426,4905,1.88769,2133
3.28796,6336,5.38165,2134
3.00821,2375,2.65127,2135
2.81699,3366,1.02002,2136
3.52919,6286,1.59478,2137
3.69689,2895,8.95466,2138
3.71058,4998,2.88999,2139
3.56074,8931,3.53682,2140
3.35494,5029,4.73496,2141
3.00985,2285,5.77503,2142
3.2829,3222,10.9302,2143
3.61944,9490,5.28745,2144
3.35248,8477,2.05073,2145
3.16701,3380,1.75832,2146
2.6036,1361,1.62952,2147
2.94435,1150,1.53561,2148
2.28678,673,4.84904,2149
3.64602,9879,2.5407,2150
3.18685,1742,1.49219,2151
2.05575,843,0.43404,2152
2.10938,2857,2.60246,2153
2.69605,1140,0.69467,2154
3.39802,1917,0.62245,2155
3.29259,135,0.00164,2157
2.88813,219,0.00262,2158
3.40444,1643,1.81584,2159
3.72198,8611,11.4145,2160
3.4829,11168,10.5478,2161
2.46697,2271,6.68819,2162
2.50188,1865,3.43283,2163
2.12723,224,0.00013,2164
3.21627,1008,0.00853,2165
3.52834,1041,1.93812,2166
