rate_ave,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Kids,Music,Mystery,Romance,ScienceFiction,TVMovie,Thriller,War,Western,popularity
3.16551,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.07926
3.29286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00143
1.90878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.02203
3.33571,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3164
2.45392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.70222
3.14437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.22379
3.23362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75989
3.02747,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00034
2.99254,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.36867
2.80603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58786
3.55577,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.82571
2.81098,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.18678
2.62472,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71233
2.81867,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58367
2.7105,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.93926
3.51878,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20231
2.70655,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.29259
2.49832,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45264
2.75558,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88582
3.30114,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0786
3.23219,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.77059
3.00999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.27901
2.71326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07079
3.47377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.54151
3.11695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2.25806
2.54209,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21797
3.81619,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70478
2.35785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00716
2.29596,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215
3.68673,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.09887
2.72457,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.89889
2.92091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.00264
3.07243,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.28366
2.57904,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.44047
2.61557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9.46479
2.71097,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83526
3.6047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97585
3.67581,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68031
3.03018,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.78178
3.33663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143
2.42678,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.09433
2.88735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77105
3.89141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1173
2.51549,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03656
3.55541,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36364
3.47845,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168
3.36072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64679
3.0571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.443
3.56465,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.00321
3.10733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.87764
3.50121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.89659
2.60811,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3424
3.82791,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.56682
3.99146,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18.3328
3.15288,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.59264
2.78179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.14704
2.43683,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76277
3.35147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00216
2.62621,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38711
2.81235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.36073
2.92522,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.97203
3.27322,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.59435
2.905,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.12845
3.43625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612
3.31268,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.27854
3.28506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.582
2.15283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70591
3.65554,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00491
2.88195,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48943
2.3215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08734
3.72858,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.89552
3.90692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53633
3.00633,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00178
3.54841,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.94387
2.43158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311
2.92345,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.06494
3.65475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.8201
3.34166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.25775
3.43232,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.07064
3.78347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01673
2.78322,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15281
2.76827,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.3527
2.68941,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80406
2.6112,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7381
3.41395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.29348
2.76871,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78468
3.35248,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99146
3.40313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98167
3.65644,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.91535
3.61074,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69726
3.37868,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.4635
3.45095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.17759
3.29257,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.00164
3.87563,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.93517
2.80682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.63437
2.76562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00617
3.39168,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9599
3.83495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91002
2.32537,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29243
3.09929,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172
2.97543,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.80878
2.53255,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.98917
3.49015,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.78203
3.51396,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.24504
3.81413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.76608
3.68956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25755
2.74972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00961
3.14682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25347
2.91779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2.24222
2.94082,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.00402
3.45481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85856
3.90018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.82734
3.08533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.68346
3.13701,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.53266
2.69378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.57112
2.24528,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.9691
3.04446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59784
3.32822,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.92935
3.55724,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.9772
3.64803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00293
3.51459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2841
3.38418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168
3.15299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34721
4.3031,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.5392
2.79176,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045
3.8355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69224
3.50051,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06225
3.05806,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.32281
2.92665,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2.03194
3.89131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8427
3.77206,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74584
3.27945,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80831
3.16258,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09175
3.70512,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.40371
3.52134,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.71334
2.72613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.06964
4.13428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17.5422
2.87408,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.86637
3.21278,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.51656
2.92838,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.9236
2.09157,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.38052
2.8259,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.36067
2.90904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.66712
3.89417,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00149
3.08411,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.83716
3.73164,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.1185
3.19465,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83757
3.69199,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.06757
3.08802,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00378
3.80105,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9.76786
3.97186,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00172
2.78699,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3.60664
3.44541,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.00359
3.76509,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48791
3.44051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10227
2.33432,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.85967
3.18436,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.87828
2.79739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00152
3.36483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00215
3.55457,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225
2.94545,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408
3.46637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13823
3.61611,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00144
3.44131,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00001
3.30518,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428
3.04225,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.64068
2.82886,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183
3.05219,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.00275
3.98675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.267
3.35145,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00182
3.50581,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01622
2.6148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22253
3.09118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75006
3.4485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,6.21767
3.67837,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,21.6514
3.93228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50.0049
3.7417,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.60866
3.38265,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.4734
4.16942,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.95293
3.59526,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18.4
3.45194,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2133
3.42497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9145
3.61824,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8739
4.00123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.53024
2.99357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.62118
3.39496,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.00181
3.99859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211
2.95779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02544
3.31253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.79043
2.57502,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.94794
4.10833,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.9676
3.02767,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1267
3.37681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.45589
2.5276,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7.70506
2.73807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.08037
3.64382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04273
3.1131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.00215
3.86115,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00405
3.36773,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.783
3.59307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.20201
2.75134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.71924
2.64118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383
3.60207,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00428
2.9093,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.08777
3.54297,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.81659
3.7518,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.12324
3.34829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06207
2.76211,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.56143
3.94444,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.34925
3.39049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02559
2.32286,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.00266
3.64688,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01386
2.84868,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81483
3.28856,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9881
2.93434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222
2.98097,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.44782
3.63492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.15243
3.53742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5.69333
3.39429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.2373
3.7234,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24101
3.46373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.18862
3.22027,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.21532
2.89709,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73692
3.69395,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.85528
2.98496,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0052
3.29202,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76726
3.26067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.04676
3.36592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233
3.05015,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219
3.96821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8475
3.47093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.13284
2.57293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.61197
4.12326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11286
4.1234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26298
3.65584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.60305
2.73043,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16.4574
2.9708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.38741
4.08756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0015
3.54887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.34688
3.58237,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33096
3.52513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39098
2.9951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00144
2.5965,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91239
3.0556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.48742
2.34615,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0911
3.01889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.69725
3.19007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.19824
3.16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00166
2.78956,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.67957
2.82792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00539
3.25214,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02963
3.19712,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00336
3.74801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08901
2.8874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.02795
2.85145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42818
3.49548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00315
3.12885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12695
3.07788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.38493
3.40875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12777
3.30057,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3931
2.75213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48782
2.68998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12543
3.50532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.00168
3.47241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50657
3.90442,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.0009
3.55354,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3523
2.93671,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84302
