@relation mp_clean


@attribute rate_ave numeric

@attribute rate_cnt numeric

@attribute popularity numeric


@data
2.95634,355,2.36138
3.41893,882,1.40241
3.13095,126,0.01383
3.75866,4417,6.29642
4.19865,14702,31.174
3.7358,176,0.00494
3.14188,3450,6.80243
2.56292,1637,1.63933
3.3967,576,2.75982
3.38084,621,2.4071
3.0372,336,0.39833
3.56206,5624,5.78002
3.75421,594,1.07763
3.57767,515,4.62607
3.30612,196,0.09261
3.04444,270,2.69484
3.78013,473,0.66026
2.90402,448,0.68246
2.41453,117,1.67274
3.23788,330,1.5072
3.75603,373,0.83822
3.71488,363,2.58566
3.81529,471,1.27459
3.58895,534,3.17726
1.43696,230,0.0109
1.56322,261,0.00164
3.42683,738,2.61596
3.59404,1611,0.00018
3.1371,434,0.63801
3.50746,201,2.01047
2.71552,174,0.00019
2.96429,154,0.76568
3.74016,127,0.00483
3.55752,113,0.0036
3.0566,318,2.95926
3.05135,185,1.4246
2.90538,502,2.95601
3.2977,1347,4.07702
3.23945,687,2.70349
3.49769,1082,1.08015
3.77935,12590,2.68305
3.57365,611,0.01528
3.55132,5573,4.15159
1.73913,253,1.28717
2.61054,294,1.48725
2.95697,581,3.31299
3.4165,9886,12.9175
3.22257,638,0.08815
3.57971,276,1.62369
3.26636,214,1.48598
3.55378,753,0.01392
3.30915,448,0.9027
3.58594,128,0.00357
2.91414,297,1.66425
4.08609,3386,0.009
2.05242,496,7.1306
3.4177,243,1.4862
3.2772,2969,5.9923
2.20386,466,0.44238
3.08648,503,0.52878
2.44379,507,1.12253
3.58953,659,1.51205
3.53303,666,2.12709
3.77579,252,0.00589
3.09188,234,0.29268
2.04138,145,1.79495
2.98077,182,1.19368
3.69182,391,0.36484
1.54208,202,0.5
1.90526,285,2.90102
1.44898,196,0.00608
1.39946,184,0.00077
1.26554,177,0.00216
1.38281,128,0.00327
3.18586,191,0.06516
3.46215,251,0.00001
3.84592,1960,1.2941
3.13899,277,0.04001
3.79957,469,0.00018
2.35878,131,0.00039
3.60853,129,0.00006
3.03012,166,0.14125
3.31616,359,0.71257
2.59938,161,0.00005
3.53731,134,1.5
2.49653,144,0.61728
3.8,780,0.73013
2.69213,216,0.18345
3.21607,280,0.00274
1.73333,180,1.60968
3.59783,368,0.00109
4.08615,4614,3.02888
2.56695,1419,4.7525
2.96251,3174,9.49105
2.65081,431,5.84041
3.65016,313,0.10771
3.76762,2937,3.96758
3.56739,920,1.25674
2.93387,862,4.90636
3.41332,398,0.21141
3.66452,389,0.57305
3.43464,153,0.96872
3.59065,524,0.70635
3.56325,166,0.00184
2.78457,1121,6.44489
2.67207,1017,4.27339
2.9335,203,0.94369
3.14165,826,2.72416
3.25339,5379,13.0311
3.72106,2151,3.17325
2.23545,189,5.18233
3.58327,15402,29.6662
3.48874,222,0.00339
3.38527,292,1.95943
3.87134,478,0.05393
2.7931,145,1.93473
3.95968,310,1.92258
3.60477,377,1.86725
3.07919,221,0.01678
3.46032,189,1.77845
2.33704,135,0.02481
3.33367,1001,2.13809
3.38051,272,1.68821
3.2,105,0.0156
3.92556,356,0.02421
3.87714,350,1.34016
2.04199,512,3.25106
3.00338,740,1.4177
3.65164,366,1.41829
2.41346,156,0.00017
3.24207,1041,4.82074
2.91216,148,2.16672
3.28643,199,1.36032
2.01989,176,0.32625
3.61039,385,4.44859
3.45522,134,3.46274
3.13676,5623,9.16435
3.42175,639,0.76862
2.70631,412,1.28855
3.43291,313,0.08889
3.7441,1821,1.69964
2.46911,696,1.55469
3.13207,2953,3.07833
3.36289,1466,12.9127
2.43927,247,2.91488
3.62113,194,0.13821
3.85344,771,1.14174
2.62199,291,3.78423
3.76667,945,2.39123
3.64737,190,0.00143
2.96171,222,0.95403
3.81044,1034,3.30698
2.76504,1862,4.36515
2.81117,188,1.07172
3.84516,9671,6.25253
3.75926,7182,12.2928
3.58761,331,1.35171
3.84406,202,0.00171
3.22656,192,3.42804
3.50893,112,0.00012
2.98355,152,0.08366
2.68975,527,0.0065
3.96503,286,0
3.42138,159,0.5
3.60067,149,0.00035
3.75974,154,0.1402
3.64844,576,0.06239
3.40771,428,0.00005
3.0893,1131,2.03762
2.55114,1095,3.02925
2.65049,2133,7.0038
3.13054,3405,5.34837
3.46745,5714,3.24716
3.44912,226,1.02469
3.57242,359,4.19983
3.15918,245,0.00986
4.09825,37761,34.116
3.83006,4893,5.67951
3.62246,1425,2.53672
3.48171,7383,7.40444
3.20825,2617,7.20914
2.74762,315,1.65298
3.53867,1681,1.86708
3.18529,170,0.64615
2.71833,300,1.50445
2.06394,391,2.56236
3.71673,263,3.04187
3.69816,381,2.08893
3.27724,312,1.45655
2.43569,692,0.42137
3.23913,1840,10.1389
4.14345,6117,25.9309
3.6587,293,2.1232
3.32919,161,1.01572
3.3283,265,3.70542
3.20256,390,1.98132
3.29032,186,0.69802
3.04128,109,1.41575
3.68142,113,0.2909
2.85,130,0.43421
3.85567,18922,16.2074
2.73529,238,1.62428
3.57603,9266,4.14825
3.69672,4237,5.72804
3.33738,206,1.1565
3.59891,460,0.52577
4.04955,11392,13.5333
2.58983,462,2.01629
3.84282,1756,3.46449
3.37304,319,0.00347
3.58943,3187,2.70206
3.31645,602,0.00357
2.72024,1344,14.6823
3.64346,237,0.31499
2.78406,433,1.12467
1.91793,725,5.48256
2.61687,646,2.61078
4.22454,14093,8.04952
3.47087,103,0.00823
3.72561,246,1.89611
3.40187,214,1.44007
3.90927,518,0.8321
2.97026,269,0.59232
3.72311,502,0.03434
3.69293,311,1.20023
3.77802,232,0.00059
3.73795,166,0.97412
3.1,110,0.34837
2.80088,113,0
2.78306,431,4.9155
2.40545,624,2.05991
3.68905,201,3.30627
3.47482,139,0.00975
2.375,116,0.08098
3.25214,117,0.18189
3.57522,113,0.33597
3.72047,254,0.00005
2.15578,199,1.34607
2.89567,1869,8.85171
3.38467,2740,6.44308
2.75881,539,3.33828
3.69168,1046,0.22078
3.34498,558,3.00081
3.5744,168,0.00219
3.41481,135,0.06939
3.19037,218,0.95156
3.62679,209,5.15063
2.95223,628,3.24995
3.71143,175,0.00011
2.73103,145,0.99823
3.63551,1118,3.22128
3.14951,204,0.14891
3.31081,444,3.64445
3.7911,438,1.78561
3.92582,2521,1.09119
3.44792,144,0.00498
3.73611,144,0.00639
2.94792,144,0.0269
2.675,160,0.00004
3.83663,101,2.12605
2.76577,111,0.07209
3.81649,564,0.00009
4.00228,219,0.00014
3.27083,144,0.00007
3.68272,301,0.00017
3.83442,154,0.03686
3.60088,114,0.01125
3.51899,237,1.29537
2.55592,152,0.1905
2.76398,322,1.87558
3.31651,109,3.87391
2.20213,282,6.7389
2.73554,121,0.02921
3.16048,3801,5.67385
3.12208,2736,9.44489
2.61531,5134,20.6471
2.34758,269,4.31873
3.55542,406,0.12594
3.10563,284,0.89406
3.64227,485,2.88941
2.34959,1220,3.70303
2.97899,119,0.00001
3.61422,928,3.93346
3.50485,103,0.00034
3.0625,112,1.3122
3.89121,239,0.03545
3.1215,107,0.47253
3.48,150,0.0126
3.71968,808,0.73601
3.35341,1245,2.91213
3.16477,440,1.79152
2.8724,337,1.50147
3.64374,2108,4.21069
3.62768,5690,5.93816
3.66,150,2.43458
3.50446,336,0.00335
3.75338,148,0.00299
2.79708,547,6.75797
3.43088,1085,1.42928
3.57471,261,0.39905
3.52713,129,0.00524
2.60372,188,1.59506
2.23333,210,1.42641
3.14851,101,0.45972
3.5625,104,0.00343
2.7928,1139,5.08059
3.18705,1537,14.1518
3.56433,1329,6.3756
3.40774,607,1.88972
3.89462,688,1.28038
3.35197,152,0.31432
3.55271,7646,2.90415
2.86538,624,2.96585
2.8297,505,1.3155
3.11484,283,2.0312
3.41061,688,2.2046
3.65748,127,0.10319
3.76484,219,0.0201
3.64671,167,1.78602
3.69592,319,0.00109
3.37903,124,0.00329
3.41254,343,0.71335
2.79091,220,0.00203
3.4375,160,1.24743
3.95811,931,0.22144
3.67398,319,1.89429
2.97435,1306,2.22769
3.41607,703,2.18396
2.90678,118,0.26778
3.56051,157,1.39383
3.60793,2673,1.77938
3.10695,374,1.10105
3.8563,341,0.0055
3.27134,164,0.00152
3.70856,187,0.01638
2.30556,360,4.71742
2.64156,1646,2.98618
2.5599,192,3.89439
2.71754,570,2.04031
3.91874,603,1.10056
3.07282,103,1.92601
3.09146,164,1.92614
3.1573,1014,4.37889
2.61005,1781,3.99636
2.72904,489,1.32756
3.13678,987,7.05595
3.7037,459,0.00595
3.88136,354,0.00288
3.8964,695,4.50983
3.95391,499,3.24237
3.97125,400,0.90955
3.37239,431,0.39474
2.84818,494,9.13107
3.3527,5421,7.00267
3.87864,2781,3.58067
3.28125,112,4.70529
3.86283,1294,1.48547
2.95272,4452,7.08311
3.51506,498,0.86443
3.24503,151,1.52134
2.86945,923,5.35193
3.81894,1019,2.58676
2.92925,106,0.28164
2.83556,1645,5.10943
3.67917,3159,0.97167
3.54019,2463,5.3023
2.40255,431,2.04642
3.92439,1316,1.179
3.80249,281,1.94521
3.729,1107,3.52457
3.64399,1896,5.80694
2.85714,161,1.64817
3.59951,1648,3.23063
3.83042,286,0.007
2.79175,473,2.44418
3.42126,127,0.09439
3.06283,191,0.64404
2.85829,374,0.28748
2.52335,514,1.4452
2.88433,134,1.79618
2.80594,286,1.62349
2.51759,199,0.00002
3.46592,1071,3.87842
3.58836,5036,10.384
1.92342,222,0.01274
3.06757,111,0.10411
3.58429,261,0.00319
3.53261,184,0.13272
2.92339,124,0.80357
3.97653,3004,0.06953
2.63101,603,5.69863
3.67521,16235,0.86488
3.42571,175,0.01058
3.63128,358,0.1552
3.48976,537,0.77504
2.71278,1041,4.75189
3.73666,431,0.28038
3.41544,408,0.30468
3.58017,474,0.22562
3.20547,494,1.79571
2.76786,112,0.10502
2.14754,183,2.14422
2.59659,176,1.43446
4.06125,3837,9.18116
2.98473,131,0.00307
1.80328,122,0.00105
3.54534,386,1.59819
3.67283,460,1.16451
3.53879,348,0.71634
3.30295,17828,23.0001
3.19652,1781,1.70258
3.67276,246,0.00301
3.81346,1174,3.97319
1.21302,338,3.64794
3.20797,9797,17.4897
2.88816,456,4.63548
3.86239,218,0.00494
3.88507,25272,28.5097
3.57054,10009,7.86051
2.73106,805,19.5848
3.94568,1804,0.00659
3.70126,159,0.56982
2.50714,3994,3.32138
3.86426,3783,1.68877
3.40171,234,0.84382
3.27723,101,0.01195
3.29183,257,1.71464
3.41842,190,1.89186
3.28623,138,0.23801
3.80938,160,0.00304
3.2994,167,0.21276
3.49301,143,2.97415
3.54393,387,0.19378
3.5534,103,0.58372
2.86239,218,1.22564
3.73692,325,1.37644
3.11672,317,1.55462
3.68047,169,0.016
3.50926,162,0.73124
3.67831,272,1.5505
2.63265,147,0.00027
2.78866,388,2.03838
2.79922,386,0.57927
3.32946,129,0
3.50073,681,1.36525
3.71992,266,1.82598
3.45,170,0.195
3.97374,457,0.83753
3.60273,769,5.29371
3.80951,3722,6.89108
3.53885,296,1.64895
3.71606,442,0.80889
3.34454,119,2.56139
3.71619,636,1.41017
3.67602,196,0.00392
3.40171,117,0.45075
3.80785,242,0.78378
3.6299,204,1.51967
3.29924,132,1.28088
3.6309,233,0.90004
3.45238,147,0.89013
3.55986,142,1.42466
3.8596,495,0.28693
3.88531,1212,1.34982
2.29318,469,0.19115
3.58372,430,0.3
3.82301,113,0.01759
2.84862,109,0.0739
3.28671,143,2.16114
2.72424,165,0.00005
3.3369,187,0.69543
3.62983,181,0.00334
3.41412,262,0.49239
3.35827,254,0.0554
3.2734,203,0.00002
1.80682,1496,8.27369
0.974943,439,0.01074
2.67109,716,3.44004
2.24643,280,1.35384
2.9396,149,2.25958
2.65327,597,1.47068
3.24528,106,0.00002
3.74801,12687,23.8617
2.53705,4346,11.2551
3.55844,231,0.74374
3.4037,135,0.03137
3.93558,326,1.33765
3.55598,259,0.01154
2.82808,381,0.0004
2.93207,184,0.67516
3.0942,207,0.00008
2.59052,116,0.00003
2.81579,342,2.44431
3.61567,134,0.13964
3.01208,207,0.09995
3.63043,115,1.35249
3.55856,111,1.84463
3.49583,120,0.00009
3.84171,597,1.91313
3.40407,172,0.38861
3.7134,642,1.43556
2.68419,5147,17.4498
2.41217,2152,6.79642
3.27412,622,7.71159
3.1092,8997,41.1956
3.41378,1444,3.94232
3.85084,26928,44.7795
2.7502,4894,9.48975
3.86831,467,1.82631
3.56544,298,0.82805
3.08333,240,1.92445
3.09171,3075,8.97981
2.78846,260,1.56662
2.81016,2007,8.54723
3.78003,2339,2.26008
2.43531,572,1.76925
2.95595,420,2.81729
3.71951,533,0.92873
3.35096,104,0.00426
2.73877,2982,14.1651
3.62274,5137,2.99432
1.9694,817,12.2508
3.49331,673,2.92527
3.26374,273,1.06825
3.74084,191,0.88018
3.46491,114,0.84307
2.16379,116,0.00123
1.8245,151,1.50888
3.8544,364,3.26835
3.52183,252,0.92088
3.13679,530,0.8636
3.43478,161,0.77034
3.29452,511,0.01134
2.96364,2544,14.7847
1.16922,718,1.79734
3.82471,1044,1.21334
3.27316,313,0.01125
3.14326,2691,8.07018
3.00274,2734,10.1078
2.61565,428,4.22942
3.08681,144,0.14309
3.79027,329,0.71512
3.23009,113,0.9223
3.83065,186,1.41075
3.96364,385,2.84818
3.90426,376,0.00003
3.20982,112,0.1913
3.20449,379,3.0994
2.50219,1595,7.91988
2.75728,103,1.12509
3.5967,1365,4.61418
3.6247,2482,9.2488
3.05305,622,10.3373
3.80595,3798,1.52855
2.4225,929,4.98484
2.86364,231,0.9332
2.03191,141,0.00012
3.20725,345,3.77706
3.6369,168,0.81258
3.60011,914,2.2814
3.2822,427,0.18591
3.93729,1180,2.8614
3.47122,139,1.13172
2.64706,153,4.87656
4.03787,647,0.70041
3.46302,1217,6.35503
2.95619,194,0.00579
4.06271,893,0.47765
3.22115,156,1.70445
2.8189,127,1.59092
2.88412,781,3.11727
3.33092,3309,9.24227
3.91935,465,2.42139
3.7219,2616,4.76069
3.62114,1424,2.6283
3.1118,1762,6.35231
3.0359,195,1.2296
3.93609,931,1.4819
3.84105,324,0.00144
3.88068,352,1.07526
4.11861,1155,2.01954
3.72135,192,0.42512
3.83023,215,0.00301
3.16986,418,1.98672
3.70149,201,0.07848
3.65854,123,1.68237
3.51179,212,0.10168
2.62212,520,4.07687
2.41029,379,3.86477
2.39396,712,4.12183
3.13333,150,0.33979
2.67886,369,2.16684
2.6009,332,1.44462
3.295,300,2.16513
2.70896,1139,6.60831
3.65182,5075,3.95539
3.1688,3279,6.96593
3.53312,317,0.00926
3.81096,16420,12.5359
3.8125,536,1.49947
3.43254,126,3.4241
2.9375,184,0.14758
2.5748,254,0.9324
3.73899,954,3.39113
3.65891,387,1.36462
3.51862,188,1.40917
3.88702,1310,3.51551
2.38188,309,0.0675
3.6118,161,0.04848
2.79602,201,3.99308
3.55569,1203,6.88473
3.31532,444,2.02683
2.8049,469,0.75661
3.18219,247,1.62246
3.54493,946,0.26985
2.50735,408,4.2553
3.19492,118,0.00396
3.44477,344,1.64875
3.5,140,0.02457
3.08581,472,2.09483
2.36301,365,0.47655
2.84434,106,1.59068
3.75514,2189,2.15343
3.33374,4493,15.7836
3.50724,2004,1.32436
3.37698,126,0.02451
2.76126,111,0.03978
3.52913,103,0.09094
2.79265,762,4.33729
3.39589,1508,4.03258
3.38727,1548,3.07744
3.57258,372,1.00777
3.13534,133,2.97813
3.84217,396,0.67947
3.85903,3451,7.21409
3.67956,1810,3.97728
3.85992,721,1.67033
3.96097,884,5.89494
3.51372,328,1.00227
3.84653,505,1.5596
3.20295,271,1.76358
4.03677,775,2.656
3.48317,208,0.09344
3.52122,872,0.88463
3.78994,795,1.76184
4.03334,4589,8.37202
3.62287,293,4.71326
3.47138,594,2.84492
3.94152,1214,1.28807
2.48115,1406,8.2374
2.00994,956,4.41803
3.75859,3900,3.88316
3.23706,599,4.30791
3.21115,296,1.14847
2.38451,710,10.2127
2.77876,113,1.46622
3.34897,341,2.36657
3.14815,135,1.97787
3.36207,116,1.37231
3.84679,8939,4.49955
3.80452,1261,6.40713
3.23333,210,1.20625
3.06442,1234,7.6175
3.14188,585,0.18125
2.88582,416,2.58506
3.24451,182,0.00594
2.5087,115,0.58262
3.35372,188,1.23326
3.48148,324,0.77479
3.24845,161,0.814
3.99887,442,5.25383
3.45809,847,2.79036
2.94907,108,0.00179
1.64244,344,0.00154
2.6422,109,0
3.34665,939,1.41231
3.64216,102,0.00173
3.625,144,0.00606
3.11792,106,0.00166
3.5,226,0.09867
3.08727,487,1.65694
3.45516,223,0.00012
3.94439,935,1.11515
3.70099,505,0.88142
3.77679,1848,1.90903
3.88996,518,1.55328
3.72086,163,0.01413
3.27655,725,4.04487
3.44262,9620,6.90597
3.74699,166,0.02174
3.92695,3436,1.94007
3.30793,492,1.29091
3.81602,337,0.0068
3.84942,8846,11.1517
1.36026,458,2.9001
3.24845,2584,22.569
3.89464,23348,22.4135
3.60726,3072,3.45166
2.75141,1416,14.7188
3.6148,1324,1.34885
3.32484,314,1.5404
3.08621,232,0.77517
3.35519,366,1.56786
2.61392,474,2.58219
3.08369,233,2.55514
3.47946,925,2.03601
2.45349,2666,9.1633
3.19505,1051,21.2107
3.54854,1813,2.40888
2.78963,164,1.40244
3.64852,2296,6.36912
4.04167,228,0.06862
3.5598,301,0.03043
3.22013,159,0.09738
3.82154,636,1.35067
3.3286,458,1.85371
3.11111,153,0.12671
4.03582,349,0.00635
3.9433,388,1.44401
3.09273,550,3.34399
3.68579,1203,2.43428
3.15117,13012,21.4198
3.93902,246,0.00299
3.39474,4788,13.3419
3.748,125,0.1975
3.79422,9192,15.3813
3.3091,2758,4.12057
3.87021,235,0.01448
2.71286,451,4.56778
3.63945,7031,13.3235
3.2415,147,0.96713
3.19688,673,3.8249
1.949,951,6.02435
2.89234,2062,5.66275
3.70788,6244,6.02564
3.86345,1223,0.57659
3.42619,3936,4.11463
2.44297,640,6.05785
2.79638,938,6.31113
3.51333,150,3.47621
3.73197,416,0.00287
3.07262,1315,6.07469
3.76163,172,0.02391
3.42308,104,1.2152
3.88889,504,0.25313
3.78643,398,1.00137
2.70482,166,1.50209
3.44312,879,0.14802
3.7585,882,3.31332
3.10494,162,2.10494
3.10735,517,0.89737
3.67863,613,0.70205
3.66081,4922,5.95212
3.56132,106,0.91997
3.99085,164,0.00681
3.8776,192,4.53012
3.73975,244,1.3262
3.77586,232,0.00483
4.03871,788,1.68106
3.71951,779,0.71485
3.9116,1431,2.39085
3.59732,149,1.03922
3.51661,572,4.23634
3.60132,380,3.53324
3.01515,495,2.7784
3.00873,458,0.85298
3.92577,2270,2.80118
2.92965,199,9.78781
1.88702,208,1.07229
2.12741,1244,3.347
3.1799,403,3.49931
3.33444,151,2.0397
3.08108,370,1.60922
2.80738,1111,5.24347
3.60084,1547,2.9607
3.52516,318,1.42974
2.81141,3436,2.67683
2.35114,571,3.2776
3.27531,1393,10.5288
3.46492,841,10.1569
3.35841,618,1.25524
3.54915,295,3.73482
3.57337,184,1.7288
2.99791,239,2.47147
4.05798,1492,3.7312
2.5,160,3.86773
2.9711,173,0.00021
2.26866,402,5.8413
2.81358,869,1.86028
3.65892,1183,4.4463
3.00526,285,0.742
3.65746,362,0.73093
2.68293,123,0.82942
3.80839,4997,6.5704
3.93793,870,1.31055
3.25521,384,8.20894
3.74939,413,1.07387
3.0022,455,2.22336
3.69004,1355,1.60937
3.58495,671,1.50174
3.23672,207,1.89975
3.40196,357,1.24793
2.57971,138,2.41428
2.78968,126,1.77509
3.07491,574,2.77384
3.8252,1782,5.91293
2.94536,183,2.16211
2.80404,1138,4.06778
3.6075,200,1.42608
3.40691,188,0.3008
3.3212,316,1.11483
3.54739,633,2.06553
2.73718,156,2.73322
3.73002,463,3.61358
3.9772,329,0.66714
3.66142,1589,6.22265
3.45515,970,4.52973
3.19772,1970,1.49325
3.14465,159,2.091
3.21968,437,1.0071
3.70588,119,0.00164
3.15271,203,0.42494
3.51157,216,1.8542
3.91318,311,0.70257
3.77601,471,0.65101
3.23047,128,0.02943
3.714,250,0.00213
3.50317,315,0.00309
3.39912,907,1.93209
3.78319,226,2.97189
3.75414,604,3.05571
3.97729,1343,2.53731
3.9235,1000,2.68796
3.20596,369,0.90885
3.8541,305,0.79658
3.77724,312,2.32438
3.68289,298,2.85005
3.89507,548,2.59319
3.95426,317,0.6336
3.85338,873,2.65614
3.86691,1097,3.67324
3.86967,211,1.85484
3.9375,720,1.15932
3.74523,1731,4.77529
3.73318,223,0.39965
3.78293,410,1.29617
3.64869,306,0.77062
3.65035,286,0.47421
3.87513,993,3.03831
3.59064,171,0.41582
3.81757,296,0.2001
3.70495,444,0.94751
3.92759,435,0.63353
3.8343,691,4.06526
3.91927,7513,7.2011
3.95626,903,0.7936
3.53947,152,0.04748
3.39744,156,2.82783
3.27404,208,0.03027
4.01053,285,0.00982
4.08264,3612,19.1676
2.98833,1028,2.21986
2.90621,741,4.26363
2.86246,698,3.36038
3.56893,486,2.59321
3.69495,218,0.73019
3.76235,425,2.59455
4.01372,1093,2.89001
2.03256,430,3.89416
3.56038,265,1.91518
3.15484,155,0.0009
3.88511,1014,1.28926
3.89701,335,0.00167
3.61728,1441,0.7676
3.65,260,0.04431
3.71429,175,1.44331
3.52959,169,0.65282
4.04315,1599,2.38103
3.29487,156,1.8584
3.9501,481,1.60124
3.83632,223,0.92943
3.48662,1607,2.10176
3.90365,2465,0.87311
2.6327,422,2.00566
3.69022,11037,10.168
3.82176,13294,5.7086
3.487,2999,4.60761
2.79215,1121,3.07755
3.55875,2017,4.07947
4.13423,35330,33.3777
3.15836,2128,4.53886
3.51608,1337,4.07687
4.09172,2693,1.58245
2.79188,197,0.55263
3.71929,2296,3.70839
3.65509,3714,4.74943
2.82735,1532,5.59635
3.55482,3648,8.61641
3.2065,2586,8.38714
3.41518,1291,4.12012
3.13834,253,1.17626
3.26554,177,0.92739
3.09441,429,2.28521
3.4459,268,0.00396
2.95747,2939,11.1274
2.05145,311,3.05942
3.61867,316,1.26276
3.21321,598,0.42572
3.24595,185,0.7046
3.552,125,0.002
2.6757,609,0.53198
2.48626,182,0.6325
3.57848,223,0.00305
2.84564,149,3.16342
3.53889,180,1.57806
3.889,491,0.85392
3.45749,247,1.47495
3.81733,531,2.38134
3.87727,440,1.38378
3.70455,132,0.0554
3.59933,297,2.06686
4.02129,916,2.97379
3.78541,473,0.82166
3.76017,344,2.44329
3.90299,469,0.04328
3.52113,142,1.91856
2.76056,284,0.22347
3.79552,357,0.342
3.45937,320,2.94525
3.72798,193,0.00325
2.39404,722,3.53118
4.03263,950,3.783
3.46216,1044,4.53453
3.38646,480,0.2359
3.85985,264,2.02532
3.91566,166,0.00182
3.69948,193,0.36217
3.2828,1494,2.14692
3.40535,243,0.00019
3.68657,9431,14.3145
2.84938,727,0.91476
4.03377,2236,1.58994
2.56438,365,1.91042
2.86829,391,2.13298
2.13758,298,0.20281
3.56303,238,3.82516
2.66007,303,1.85517
2.72685,108,0.73927
3.78471,2067,4.12199
3.6075,1186,7.18402
3.39262,149,0.03252
3.34733,131,0.00023
2.4292,113,0.2239
2.92308,130,0.29615
2.87402,127,0.98387
3.49194,2046,8.30134
3.61486,148,0.00123
1.79752,121,0.27485
3.3577,6595,18.1326
2.64674,460,5.46121
3.68074,296,0.15185
3.72585,352,0.43715
3.58799,358,1.24201
3.77654,179,0.28645
3.75,174,0.21375
3.70028,724,0.93686
3.62805,164,0.00005
3.26167,300,1.28147
3.26,225,2.65221
2.5085,294,2.31468
2.53355,313,5.47554
3.81456,515,1.29763
2.40244,123,1.64788
2.52465,142,1.75657
2.46804,485,4.2597
3.25824,2062,6.00075
3.18617,3333,5.46014
2.50568,440,3.85851
2.98004,451,5.0985
2.54651,301,1.40676
3.91256,4609,3.37014
3.33253,1663,9.81248
3.02687,3592,4.1812
3.19708,137,1.30444
4.10162,1176,8.58574
3.70732,123,0.98044
3.84127,189,1.12305
3.69478,249,0.34608
3.83889,270,0.60921
3.77528,178,0.77962
2.95673,312,0.22418
2.16213,367,2.83375
3.32651,2297,8.41022
3.18146,2692,6.0785
3.42835,956,1.29874
3.71825,126,0.00426
3.61027,331,0.10908
2.01154,130,0.02101
3.11911,403,2.69038
3.32184,174,0.18836
3.59855,4353,15.5852
4.10055,23720,19.797
3.0385,909,4.67879
3.45667,427,0.93323
3.68033,244,0.17939
3.07042,1278,7.32138
3.02703,2183,4.95141
2.22018,788,12.1403
3.85057,2978,2.70332
3.02857,245,2.91285
3.30761,5902,12.5057
2.77181,298,7.32774
3.13413,589,1.55364
3.01396,824,3.99154
3.57345,388,1.55393
2.97831,461,4.47392
3.27805,1034,16.176
2.74333,937,5.14075
3.77712,424,1.25273
3.20345,145,1.6842
3.63569,1883,4.66818
3.79939,3118,8.66918
2.71579,190,3.20766
2.75728,103,0.05839
3.33596,445,0.71814
4.06408,515,3.78502
3.03704,162,0.44853
3.4058,207,0.08913
3.85445,1405,1.87701
3.13959,197,0.1225
3.86203,19831,14.4897
3.04119,1566,13.7638
3.68155,168,0.00461
3.13107,206,3.96485
3.09859,3616,9.06155
3.79768,5207,12.238
2.35451,543,1.20014
2.40508,453,1.97529
3.01681,476,2.83098
3.54039,4902,8.11275
2.27521,238,2.95595
2.79716,3981,16.5386
3.61694,124,0.01002
3.31185,6524,21.3579
3.705,300,0.52039
3.5,1415,2.63765
3.95037,403,0.00015
3.50228,1096,4.21127
3.77616,2886,5.27992
3.84906,530,1.32386
3.76645,152,0.94086
3.81649,376,4.3815
3.29182,269,3.33423
3.84735,226,0.00004
3.32443,131,0.6892
3.81281,398,0.00233
3.97316,354,0.7199
3.04798,396,4.60578
3.93631,895,1.63853
3.5,106,0.08397
3.4316,212,3.75965
3.86869,297,0.33575
4.02008,772,0.36
3.61161,2231,14.1846
3.29535,1483,6.41973
3.88798,549,0.01313
3.24682,942,7.02849
3.83333,180,0.00419
3.70542,572,0.06906
3.61885,122,0.00163
3.4233,176,0.0405
3.87719,399,1.48392
3.70588,119,0.45063
3.69737,152,0.71628
4.04964,695,1.88223
3.2381,105,1.34867
3.44427,637,0.33897
3.56731,104,0.00002
3.31642,335,2.00431
3.38478,230,0.02519
3.59867,902,4.47903
3.85315,698,0.53027
3.81667,210,0
3.44098,593,2.00676
2.76357,129,0.44588
2.84804,204,1.67666
3.28788,132,1.33303
3.12385,327,3.9431
3.70513,312,1.47263
3.65812,1072,1.17417
3.38889,117,0.60108
4.00641,1951,0.8486
3.66321,1014,4.56207
4.07987,745,4.67665
2.02362,1609,4.42538
3.55641,195,0.19043
2.50226,221,5.9857
3.76038,265,0.00218
3.93703,937,0.69138
2.80867,196,0.71695
3.35102,443,0.71767
3.47485,338,0.02454
3.6,310,0.66623
3.32734,139,0.03408
3.61015,581,4.25015
1.95349,258,5.51673
3.72125,626,5.16846
3.275,120,0.28198
3.21845,103,0.00043
3.45207,459,1.1473
3.6701,291,0.02322
3.86096,374,2.97899
3.69328,238,0.16328
3.59135,104,0.00144
3.71723,267,0.86229
3.48919,786,1.62482
3.85153,229,3.43943
3.92907,578,0
3.56542,107,0.0045
4.06502,1092,1.84282
4.04139,447,0.30729
3.74074,432,0.93159
3.74538,487,0.22134
3.01412,425,0.00002
3.06587,334,3.82348
3.93782,193,0.00189
3.61739,115,0.0149
3.36694,124,0.64215
3.26836,177,1.5
3.33491,318,2.2634
3.68708,449,0.48117
3.72613,1278,2.95537
3.19094,309,0.00672
3.55556,567,3.28595
3.26402,428,2.24199
3.3736,447,1.67853
3.71728,191,0.00018
2.89621,448,1.78333
4.03579,489,1.65519
3.6879,314,0.59949
3.60457,875,2.89221
3.86714,350,0.31614
3.86758,219,0.03396
3.86396,283,0.15776
3.8998,504,0.18252
3.73684,171,0.00147
