rate_ave,genres,rate_cnt,popularity,mid,releasedate
3.44131,Comedy|Foreign,213,0.00001,573,10/1/1992
3.30518,Comedy|Drama,1409,0.00428,574,1/15/1994
3.04225,Romance|Comedy|Family,2852,3.64068,575,8/5/1994
2.82886,Drama|Family|Adventure,634,0.00183,577,8/17/1994
3.05219,Comedy|Drama|History|Mystery,594,0.00275,580,9/16/1994
3.98675,Documentary,1924,1.267,581,9/13/1995
3.35145,Drama|Comedy|Romance|Foreign,138,0.00182,582,1/1/1993
3.50581,Comedy|Drama,258,0.01622,583,10/12/1993
2.6148,Comedy,10915,0.22253,585,2/16/1995
3.09118,Comedy|Family,28992,0.75006,586,11/9/1990
3.4485,Fantasy|Drama|Thriller|Mystery|Romance,30134,6.21767,587,7/12/1990
3.67837,Animation|Family|Comedy|Adventure|Fantasy|Romance,46436,21.6514,588,11/25/1992
3.93228,Action|Thriller|ScienceFiction,54448,50.0049,589,7/1/1991
3.7417,Adventure|Drama|Western,49945,9.60866,590,11/9/1990
3.38265,Fantasy|Action,51706,22.4734,592,6/23/1989
4.16942,Crime|Drama|Thriller,71490,4.95293,593,2/14/1991
3.59526,Fantasy|Animation|Family,18844,18.4,594,12/21/1937
3.45194,Animation|Family,14639,19.2133,596,2/7/1940
3.42497,Romance|Comedy,34813,17.9145,597,3/23/1990
3.61824,Comedy|Drama|Fantasy,148,0.8739,598,12/1/1993
4.00123,Adventure|Western,3256,3.53024,599,6/17/1969
2.99357,Crime|Thriller,311,0.62118,600,11/23/1994
3.39496,Drama|Foreign|Romance,119,0.00181,601,2/5/1994
3.99859,,354,0.00211,602,9/27/1994
2.95779,Comedy|Romance,616,0.02544,603,3/16/1995
3.31253,Comedy|Romance,3662,5.79043,605,12/20/1996
2.57502,Horror,1553,1.94794,606,3/17/1995
4.10833,Crime|Drama|Thriller,46451,10.9676,608,4/5/1996
3.02767,Adventure|Comedy|Drama|Family,2747,1.1267,609,3/8/1996
3.37681,Animation|ScienceFiction,8442,8.45589,610,8/7/1981
2.5276,Horror|Thriller|ScienceFiction,1830,7.70506,611,3/8/1996
2.73807,Comedy|Romance,1655,1.08037,612,5/3/1996
3.64382,Drama|Romance,2830,0.04273,613,4/12/1996
3.1131,Thriller|Drama|Mystery,168,0.00215,614,4/12/1996
3.86115,Comedy|Foreign,659,0.00405,615,1/1/1974
3.36773,Animation|Comedy|Family|Adventure,8989,16.783,616,12/24/1970
3.59307,Drama|Romance,548,2.20201,617,9/22/1995
2.75134,Comedy|Romance,372,0.71924,618,12/1/1995
2.64118,Comedy|Family,765,0.00383,619,3/15/1996
3.60207,Drama|Foreign,338,0.00428,621,5/14/1993
2.9093,Comedy|Thriller|Crime|Romance,667,1.08777,626,4/4/1996
3.54297,Comedy|Thriller|Crime|Drama,1885,1.81659,627,9/8/1995
3.7518,Crime|Drama|Mystery|Thriller,12073,7.12324,628,4/3/1996
3.34829,Drama|Romance,234,0.06207,630,1/26/1996
2.76211,Romance|Animation|Family|Adventure|Fantasy,2539,2.56143,631,3/29/1996
3.94444,Drama|History|War|Romance,360,0.34925,632,1/1/1995
3.39049,Comedy,347,0.02559,633,5/17/1995
2.32286,Fantasy|ScienceFiction|Family,350,0.00266,634,6/6/1996
3.64688,Comedy|Drama,1137,0.01386,635,3/29/1996
2.84868,Comedy|Family,6764,1.81483,637,3/29/1996
3.28856,Drama|Comedy|Romance,603,0.9881,638,6/2/1995
2.93434,Comedy,1188,0.00222,639,3/22/1996
2.98097,Drama|Horror|Mystery|Thriller,3336,1.44782,640,3/22/1996
3.63492,Drama|Romance,315,3.15243,645,10/18/1995
3.53742,Drama|Thriller|Mystery|War,8444,5.69333,647,7/4/1996
3.39429,Adventure|Action|Thriller,41398,27.2373,648,5/21/1996
3.7234,Drama|Comedy,141,0.24101,649,10/19/1995
3.46373,Drama|Romance,1475,0.18862,650,6/14/1996
3.22027,Action|Adventure|Drama|Fantasy,15858,7.21532,653,5/31/1996
2.89709,Action|Comedy,1239,0.73692,656,5/31/1996
3.69395,Crime|Drama|Thriller,446,3.85528,659,3/10/1960
2.98496,Romance|Comedy|Drama,133,0.0052,660,8/8/1996
3.29202,Animation|Family|Adventure,12061,6.76726,661,4/12/1996
3.26067,Drama|Thriller|Romance,2977,3.04676,662,4/12/1996
3.36592,Comedy,3442,0.00233,663,4/2/1996
3.05015,Comedy|Crime|Drama,329,0.00219,664,4/3/1996
3.96821,War|Comedy|Drama,1211,2.8475,665,5/13/1995
3.47093,War|Drama|Romance,172,2.13284,666,11/3/1995
2.57293,Action|Thriller,1138,1.61197,667,3/1/1996
4.12326,Drama,791,0.11286,668,9/28/1955
4.1234,Drama,782,0.26298,670,5/1/1959
3.65584,Comedy|ScienceFiction,7190,0.60305,671,4/19/1996
2.73043,Animation|Comedy|Drama|Family|Fantasy,11214,16.4574,673,11/15/1996
2.9708,ScienceFiction,3390,3.38741,674,10/10/1968
4.08756,Drama|Thriller,2741,0.0015,678,3/26/1994
3.54887,Drama|ScienceFiction|Mystery,1146,3.34688,680,5/5/1965
3.58237,Drama|Foreign,346,0.33096,681,11/4/1981
3.52513,Drama,557,0.39098,685,3/22/1996
2.9951,Drama|Romance,102,0.00144,687,10/27/1994
2.5965,Action|Adventure|Comedy|Family,3057,1.91239,688,7/28/1995
3.0556,Comedy|Romance|Drama,1223,0.48742,691,4/19/1996
2.34615,Action|Adventure|ScienceFiction|Thriller,936,0.0911,692,10/23/1996
3.01889,Action|Mystery|Thriller,2858,1.69725,694,4/19/1996
3.19007,Crime|Mystery|Thriller,876,0.19824,695,3/12/1996
3.16,Thriller|Drama|Comedy,125,0.00166,696,7/6/1995
2.78956,Action|Comedy|Drama|Thriller,1169,1.67957,697,9/13/1996
2.82792,Drama|Romance,154,0.00539,698,6/9/1995
3.25214,Comedy|Drama|Family|Romance,1283,0.02963,700,9/15/1995
3.19712,Drama|History,104,0.00336,701,9/1/1992
3.74801,Drama,377,0.08901,702,11/24/1968
2.8874,Romance|Drama|Mystery,373,0.02795,703,5/10/1996
2.85145,Action|Adventure,1868,2.42818,704,4/19/1996
3.49548,Comedy|Romance,442,0.00315,705,3/4/1996
3.12885,Drama,260,0.12695,706,4/26/1996
3.07788,Drama|Mystery|Thriller,4847,1.38493,707,4/26/1996
3.40875,Comedy|Romance,16510,0.12777,708,4/26/1996
3.30057,Animation|Comedy|Family,2808,12.3931,709,11/18/1988
2.75213,Comedy,1291,0.48782,710,4/19/1996
2.68998,Adventure|Family,2466,3.12543,711,5/17/1996
3.50532,Drama|Thriller|Mystery|Romance,188,0.00168,712,5/3/1994
3.47241,Drama,145,0.50657,713,5/10/1994
3.90442,Drama|Fantasy|Western,3458,6.0009,714,5/26/1995
3.55354,War|Adventure|Drama|Romance,635,1.3523,715,9/20/1995
2.93671,Crime|Action|Drama,316,0.84302,716,1/5/1975
3.42448,Fantasy|Comedy|ScienceFiction,960,6.03757,718,1/27/1993
2.95367,Comedy|Fantasy|ScienceFiction,8817,4.08891,719,7/19/1996
3.60803,Documentary,361,0.00146,722,5/1/1996
3.06472,Fantasy|Drama|Horror|Thriller,9927,4.73186,724,5/3/1996
2.80788,Comedy|Drama,1611,1.05356,725,5/3/1996
3.13102,Drama|Thriller,561,1.08112,726,5/2/1996
3.81763,Comedy|Drama|Romance,3704,0.00299,728,1/1/1995
3.40187,Animation|Drama,107,0.0041,729,8/1/1995
2.92914,Drama|Mystery|Thriller,875,1.30232,731,5/17/1996
2.79283,Thriller|Action|Crime|Drama,251,0.00201,732,5/10/1996
3.69771,Action|Adventure|Thriller,34247,18.4017,733,7/11/1996
3.5087,Horror|Comedy,1149,0.69361,735,3/25/1994
3.22621,Action|Adventure|Drama,36619,5.56841,736,5/9/1996
2.13335,Action|ScienceFiction,4848,5.55148,737,5/2/1996
3.94655,Animation|ScienceFiction|Action,7287,15.3722,741,11/18/1995
2.7465,Horror|Thriller,1931,3.73581,742,10/25/1996
2.74883,Action|Comedy,7254,2.08335,743,5/24/1996
4.15715,Animation|Family|Comedy,12615,3.8438,745,12/24/1995
3.74691,Drama|Action|Crime,324,0.0969,746,12/25/1948
2.35634,Comedy|Family,1152,1.20099,747,8/30/1996
3.17481,ScienceFiction|Thriller|Action|Mystery,5463,6.99646,748,5/31/1996
4.23509,Drama|Comedy|War,24474,17.4305,750,1/29/1964
3.49062,Comedy|Drama,160,0.10125,751,9/30/1992
3.29905,Comedy|Drama|Romance,525,0.00152,753,9/11/1995
2.92308,Adventure,377,0.07653,754,11/3/1995
3.375,Family|Adventure,156,0.00215,755,12/7/1950
3.16667,Documentary,123,0.00588,756,4/13/1995
3.63319,Drama|Action,229,1.57596,757,9/17/1994
3.86053,Documentary,380,0.0015,759,11/10/1995
3.65671,Drama|History|War,954,3.70527,760,1/21/1993
2.83358,Adventure|Action,3981,2.12372,761,6/7/1996
2.42439,Drama|Thriller|Crime,11169,4.97097,762,6/28/1996
3.37229,Drama|Romance,599,0.06198,764,1/20/1995
3.07158,Comedy|Drama|ScienceFiction,5574,3.78473,765,8/9/1996
3.46455,Drama,1862,0.78831,766,5/1/1996
3.53492,Comedy|Drama|Family,315,0.00327,767,9/10/1995
3.38554,Music|Romance,166,0.00001,771,11/17/1987
2.93403,Drama|Horror|Mystery|Foreign,144,1.96612,775,6/10/1968
4.01295,Drama|Crime,24830,13.825,778,2/23/1996
2.86051,Comedy|Romance,552,0.00369,779,5/30/1997
3.39699,Action|Adventure|ScienceFiction,52613,21.0522,780,6/25/1996
3.4315,Drama|Romance,2073,2.91775,781,6/14/1996
2.88277,Drama|Mystery|Thriller,2862,2.88619,782,8/15/1996
3.23951,Family|Fantasy|Animation,12125,16.091,783,6/21/1996
2.69922,Comedy|Drama|Thriller,15952,3.70088,784,6/10/1996
3.28149,Comedy,12029,7.70143,785,7/4/1996
3.17832,Action|Drama|Mystery|Thriller,18147,6.41965,786,6/10/1996
2.90382,Fantasy|Comedy|Romance|ScienceFiction,20322,5.99836,788,6/26/1996
3.52193,Drama|Romance|War,114,0.01257,790,5/15/1994
3.25806,,124,0.00143,793,1/1/1993
3.36239,,109,0.00225,794,9/9/1994
3.21491,Comedy|Drama,114,0.01998,795,9/27/1994
3.3875,Comedy,120,0.3375,797,9/18/1991
2.83396,Action|Adventure|Thriller,3195,6.2702,798,12/6/1996
3.36511,Horror|Comedy,6761,3.47367,799,7/18/1996
4.07302,Drama|Mystery|Romance,7423,2.08074,800,6/21/1996
3.03003,Comedy|Drama|Family,1765,0.31922,801,7/10/1996
3.48609,Fantasy|Drama|ScienceFiction|Romance,13624,5.89375,802,7/5/1996
3.57023,Comedy|Drama|Romance,598,0.0015,803,7/17/1996
3.08751,Comedy|Romance,2314,1.75905,804,8/26/1996
3.69595,Thriller|Crime|Drama,13246,6.2248,805,7/24/1996
3.16609,Drama,581,0.32424,806,9/13/1996
3.27626,Romance|Comedy,219,0.00165,807,3/22/1995
3.22579,Adventure|Drama|Family,857,0.02781,808,8/14/1996
2.86646,Action|Comedy|Thriller,1419,1.34606,809,7/19/1996
1.8582,Fantasy|Comedy|ScienceFiction|Family,2024,0.6961,810,7/17/1996
2.77197,Family|Comedy,478,0.0775,813,10/31/1996
2.61959,Comedy,3027,1.00772,818,8/23/1996
3.2783,Drama|Comedy|Romance,106,0.58398,823,3/2/1967
3.80732,Drama|Foreign,410,0.00218,824,9/11/1993
3.11818,Thriller|Foreign,165,0.00592,827,9/6/1995
3.18571,Animation|Fantasy|Family,1672,1.4358,828,7/26/1996
2.6873,Fantasy|Comedy|Music,1890,0.85898,829,7/26/1996
3.08683,Comedy,7837,3.71544,830,9/20/1996
3.51991,Romance|Drama|Comedy,226,0.01458,831,10/1/1995
3.45927,Action|Thriller,15725,7.5637,832,11/8/1996
2.71804,Comedy,1502,1.66328,833,10/25/1996
2.62796,Comedy,211,0.00151,834,8/2/1996
3.19611,Action|Drama|Thriller,1002,1.64991,835,8/23/1996
2.92073,Action|Thriller|Drama,5368,6.51382,836,8/2/1996
3.43861,Comedy|Family|Fantasy,5954,9.36194,837,7/28/1996
3.75946,Comedy|Drama|Romance,8907,3.11549,838,8/2/1996
2.79842,Action|Fantasy|Thriller,4569,3.15219,839,8/29/1996
2.70597,Comedy|Family,704,2.633,840,8/14/1996
3.68802,Drama|Horror|Thriller|Mystery|Crime,484,1.70205,841,1/11/1960
2.77439,Horror|Comedy,2081,3.81802,842,8/16/1996
3.75691,,181,0.00216,844,3/30/1994
3.4927,Drama|Romance,411,0.00494,846,9/14/1995
2.9125,Drama,120,0.00189,847,9/6/1996
3.66737,Drama,2142,0.00953,848,8/23/1996
2.75982,Action|Adventure|ScienceFiction|Thriller,9370,4.94552,849,8/9/1996
3.53269,Crime|Drama|Foreign,260,0.0414,850,1/1/1995
3.503,Drama|History,1667,1.59004,851,8/9/1996
3.18227,Comedy|Drama|Romance,11645,2.3031,852,8/16/1996
3.29832,Drama|Music,119,0.00641,853,6/2/1991
3.69773,Drama,220,0.00845,854,6/1/1958
4.35664,Drama|Crime,46077,29.8444,858,3/15/1972
3.53927,Comedy|Drama,382,1.2873,860,10/5/1994
3.44629,Action|Comedy|Thriller|Crime,2616,4.84756,861,7/4/1992
3.59892,Drama|Comedy,369,0.00183,862,1/22/1996
3.31429,,105,0.00192,865,8/14/1996
3.71842,Romance|Drama|Thriller|Crime,6508,5.98934,866,9/13/1996
2.3596,Comedy|Family,349,0.71049,867,8/23/1996
3.09536,Thriller|Drama|Music|Crime,582,0.52227,869,8/16/1996
2.2624,Comedy|Family,484,0.65458,870,5/30/1997
2.71101,Action|Adventure|Crime,327,0.57312,876,10/21/1993
3.15143,Comedy|Drama,175,0.0057,877,8/21/1996
2.81914,Horror|Thriller|Mystery,2278,1.50124,879,1/10/1997
2.50237,Fantasy|Horror|ScienceFiction,5907,3.19059,880,8/23/1996
2.84162,Comedy|Family,1146,1.41209,881,8/30/1996
3.0036,Drama|Thriller,833,0.734,882,8/30/1996
2.67281,Fantasy|Comedy|Family,651,0.04188,885,9/6/1996
3.08167,Action|Adventure|Comedy|Thriller,1751,3.52542,886,9/6/1996
2.31406,Animation|Adventure|Family,761,4.30284,888,12/12/1995
3.37984,,129,0.00168,889,9/1/1994
2.61391,Horror|Thriller,2142,2.45999,891,9/29/1995
3.72963,Drama|Comedy|Romance,1424,0.00698,892,10/31/1996
3.66137,Drama|History,598,0.01991,893,11/1/1996
3.68651,Drama|Romance|Foreign,504,0.01781,896,5/5/1994
3.65463,Drama|History|Romance|Thriller,928,3.40087,897,7/13/1943
4.12371,Comedy|Romance,7372,2.86983,898,12/1/1940
4.04085,Comedy|Music|Romance,11310,6.79037,899,4/10/1952
3.7988,Drama|Comedy|Music|Romance,3171,3.16116,900,10/4/1951
3.62102,Comedy|Romance,1603,1.47866,901,2/13/1957
3.83564,Comedy|Drama|Romance,11277,5.62635,902,10/5/1961
4.13732,Crime|Drama|Mystery|Romance|Thriller,15213,9.27808,903,5/28/1958
4.2564,Mystery|Thriller,18502,14.4182,904,8/1/1954
4.15839,Comedy|Romance,4328,5.87742,905,2/22/1934
4.03453,Mystery|Thriller,2114,1.16136,906,5/4/1944
3.91186,Comedy|Music|Romance,919,0.01733,907,10/12/1934
4.22512,Mystery|Thriller,17282,10.1253,908,7/17/1959
4.02739,Comedy|Drama|Romance,5512,5.62716,909,6/15/1960
4.04735,Comedy,12249,9.40112,910,3/29/1959
4.05796,Comedy|Mystery|Romance|Thriller,4227,3.2501,911,12/5/1963
4.24292,Drama|Romance,26729,10.9152,912,11/26/1942
4.14938,Crime|Drama|Thriller,13412,4.49124,913,11/18/1941
3.87065,Drama|Family|Music|Romance,11194,8.85211,914,10/21/1964
3.87173,Comedy|Drama|Romance,5664,4.54279,915,9/22/1954
4.07683,Comedy|Romance,6521,5.16578,916,9/2/1953
3.61538,Drama|Comedy|Family,1183,1.43855,917,3/17/1939
3.73856,Comedy|Music|Romance,1901,3.12904,918,11/28/1944
3.97593,Adventure|Family|Fantasy,24258,16.5661,919,8/25/1939
3.82563,Drama|Romance|War,16740,8.46271,920,12/15/1939
3.78881,Comedy|Drama,2467,0.00005,921,10/1/1982
4.23286,Drama|Romance,7047,5.2765,922,8/10/1950
4.11964,Drama,18844,9.15854,923,5/1/1941
3.95743,ScienceFiction|Mystery|Adventure,26166,35.6109,924,4/5/1968
4.19329,Drama,5008,9.38001,926,10/13/1950
3.95444,Comedy|Drama,900,0.96789,927,9/1/1939
4.10077,Drama|Mystery|Romance|Thriller,4907,7.25587,928,4/12/1940
3.85513,Thriller|War|Mystery,956,0.44534,929,8/16/1940
4.18903,Thriller|Drama|Romance,5113,5.47469,930,8/15/1946
3.91208,Drama|Mystery|Thriller,2326,3.385,931,12/28/1945
3.83114,Drama|Romance,2203,2.51051,932,7/1/1957
4.02397,Crime|Drama|Mystery|Romance|Thriller,4860,6.90494,933,8/3/1955
3.4605,Comedy|Drama|Family|Romance,4759,0.32787,934,6/16/1950
3.76019,Comedy|Music,638,2.31846,935,8/7/1953
4.01075,Comedy|Romance,1442,1.64544,936,10/6/1939
3.67157,Comedy|Drama|Romance,510,1.3641,937,6/30/1957
3.60942,Comedy|Music|Romance,1773,2.70729,938,5/15/1958
3.30097,Comedy|Romance,103,0.00243,939,1/1/1958
3.86601,Action|Adventure|Drama|Romance,4157,5.43871,940,5/14/1938
3.56404,Action|Adventure|Drama,1015,1.03656,941,11/8/1940
4.10586,Crime|Drama|Mystery|Romance|Thriller,2730,1.97806,942,10/11/1944
3.80677,Drama|Fantasy|Mystery|Romance|Thriller,1744,0.04234,943,6/26/1947
3.82464,Adventure|Fantasy|Drama|Mystery,1112,0.94867,944,9/1/1937
4.05741,Comedy|Music|Romance,2160,0.33186,945,9/6/1935
3.95385,War|Comedy,1441,1.45308,946,3/6/1942
4.06159,Comedy|Romance,1794,0.75845,947,9/17/1936
3.74352,Action|Drama|Western,1735,2.72313,948,10/10/1956
3.917,Drama,2235,3.78339,949,3/9/1955
4.17115,Comedy|Crime|Mystery,3456,0.38187,950,5/25/1934
4.13726,Comedy|Drama|Romance,4047,2.80716,951,1/11/1940
3.47908,Adventure|Comedy|Family|Fantasy|Romance,2701,4.7141,952,10/17/1956
4.03827,Drama|Family|Fantasy,15363,5.89438,953,12/30/1946
3.99511,Drama,6335,4.22922,954,10/19/1939
4.04952,Comedy|Romance,4594,4.6476,955,2/18/1938
3.48123,Drama|Romance,373,0.96262,956,4/24/1941
3.23228,Drama,254,0.00416,957,8/9/1926
3.71571,Drama|Romance,401,0.14081,959,7/20/1934
3.49709,Fantasy|Comedy,172,0.00247,960,9/20/1946
3.38202,Drama|Family,267,0.03578,961,3/6/1936
3.40566,Crime|Drama,106,0.00261,962,1/21/1939
3.54399,Comedy|Music|Romance,557,0.00353,963,12/31/1949
3.38952,Romance|Western,353,0.14062,964,2/15/1947
3.99495,Action|Thriller|Mystery,3763,4.13444,965,6/1/1935
3.47015,War|Drama,134,0.00175,966,12/25/1945
2.77381,Action|Adventure|Western,168,0.15371,967,2/5/1943
3.60567,Horror,8962,10.0179,968,10/1/1968
4.08063,Adventure|War|Romance,11205,4.07504,969,12/23/1951
3.53662,Adventure|Comedy|Crime|Drama,396,1.96641,970,11/24/1953
3.9435,Drama|Romance,2991,4.56144,971,9/20/1958
3.16797,Romance|Drama,128,0.00626,972,11/18/1954
3.84044,Drama|Comedy|Romance,962,0.79115,973,5/3/1941
3.39161,Drama|Action|Mystery|Romance,143,0.00267,974,6/28/1938
3.52323,Drama|Romance|War,452,0.03353,976,12/8/1932
3.10305,Action|Foreign,131,0.00241,980,11/30/1985
2.63478,Drama,230,0.0293,981,2/12/1997
3.65698,Drama|Romance,602,0.53243,982,11/18/1955
2.69592,Comedy|Romance|Drama,245,0.0049,984,7/26/1996
3.51072,Action|Adventure|Drama|Family,3219,3.60966,986,9/13/1996
3.20833,Drama|Romance|Foreign,288,0.00235,987,4/14/1997
3.34467,Drama|Comedy|Music,544,1.11098,988,9/13/1996
2.73536,Action|Adventure|Thriller,939,2.77879,990,9/13/1996
3.57316,Drama|Thriller,2604,2.54221,991,10/25/1996
2.7381,Drama|Thriller,273,1.42493,992,9/13/1996
3.49597,Drama|Romance,248,0.21473,993,10/4/1996
4.00402,Drama,5477,0.21646,994,9/20/1996
3.0076,Action|Crime|Drama|Thriller,3422,5.21891,996,9/20/1996
3.53509,Action|Drama|Thriller,228,0.00225,997,1/24/1996
3.21803,Action|Thriller,821,6.09589,998,11/6/1996
3.28979,Comedy|Crime,3211,7.52232,999,9/11/1996
3.09091,Comedy|Crime|Thriller,209,1.40498,1000,9/6/1996
3.14333,Drama|Thriller,1671,1.30643,1003,9/27/1996
2.69197,Action|Adventure|Crime|Drama|Thriller,1607,2.91967,1004,10/4/1996
2.50369,Action|Comedy|Drama|Family,2305,2.31589,1005,10/4/1996
3.26253,Drama|Thriller,1596,1.11329,1006,10/11/1996
2.94444,Comedy|Family,1854,0.865,1007,7/1/1975
3.31829,Action|Adventure|Family|Western,809,0.1898,1008,5/25/1955
3.13987,Adventure|Fantasy|ScienceFiction|Family,2699,0.41816,1009,3/21/1975
3.07226,Comedy|Family|Fantasy,2657,3.75499,1010,12/23/1968
2.7486,Romance|Comedy|Family|Fantasy,1607,4.33805,1011,2/14/1974
3.55436,Adventure|Drama|Western,3707,0.91892,1012,12/25/1957
3.40306,Comedy|Family,5034,2.89681,1013,6/21/1961
3.36699,Drama|Family,1654,1.42916,1014,5/19/1960
3.26576,Adventure|Comedy|Drama|Family,3919,4.89292,1015,2/3/1993
3.12782,Comedy|Family,1506,0.98421,1016,3/19/1959
3.50354,Action|Adventure|Drama|Family,3533,2.30861,1017,12/21/1960
3.06215,Comedy|Drama|Family,1263,1.43569,1018,12/2/1965
3.51649,Adventure|ScienceFiction|Drama,7097,7.99854,1019,12/23/1954
3.24728,Comedy,7346,5.9843,1020,9/30/1993
2.84311,Fantasy|Drama|Comedy|Family,3904,0.69762,1021,7/15/1994
3.55137,Fantasy|Animation|Family|Romance,10015,21.793,1022,3/4/1950
3.75332,,3393,0.00323,1023,12/20/1968
3.17188,Animation|Family,1120,1.63196,1024,12/21/1944
3.55238,Animation|Family,5909,8.3723,1025,12/25/1963
3.1626,Drama|Family,123,0.0033,1026,11/29/1948
3.28052,Adventure|Drama|Action|Romance,8527,15.7433,1027,6/14/1991
3.71958,Comedy|Music|Family|Fantasy,14801,15.5584,1028,8/27/1964
3.4586,Animation|Family,9951,14.8831,1029,10/23/1941
3.08705,Fantasy|Animation|Comedy|Family,3366,3.77799,1030,11/3/1977
3.32771,Adventure|Fantasy|Animation|Comedy|Family|Music,4684,5.12122,1031,10/7/1971
3.61878,Music|Animation|Family|Fantasy|Adventure,8596,15.0503,1032,7/26/1951
3.43718,Adventure|Animation|Drama|Family,4322,13.69,1033,7/10/1981
3.54167,Comedy|Drama|Thriller,1548,1.71065,1034,8/23/1996
3.80463,Music|Drama|Family|History|Romance|War,14782,8.9761,1035,3/2/1965
3.93341,Action|Thriller,31611,22.5611,1036,7/14/1988
2.73379,Horror|Thriller|ScienceFiction,7528,6.10194,1037,3/5/1992
3.21488,Drama|Romance,242,0.68927,1038,9/4/1996
3.375,Drama|Thriller,160,0.91872,1040,11/8/1996
4.05079,Drama,5887,1.83418,1041,5/27/1996
3.43429,Comedy|Drama,9351,2.56045,1042,10/4/1996
3.01484,Drama|Romance,1247,0.61263,1043,10/18/1996
3.33556,Drama|Romance,523,0.00366,1044,9/4/1996
3.98446,Comedy|Drama|Romance,1351,1.38748,1046,6/21/1996
3.42472,Mystery|Action|Thriller|Crime|Drama,9358,5.60724,1047,10/11/1996
3.41076,Adventure|Drama|Action|History|Thriller,5407,4.87367,1049,10/11/1996
3.76904,Documentary,1773,0.13649,1050,10/11/1996
3.56977,Comedy|Drama,1376,0.04755,1051,10/11/1996
3.05046,Crime|Drama,218,0.00468,1053,1/26/1996
3.48756,Drama,804,0.04526,1054,10/16/1996
2.77746,Action|Thriller,355,0.01331,1055,1/31/1997
3.45687,Drama|Romance,742,0.04638,1056,9/10/1996
3.43033,Drama|Comedy|Romance,3617,5.76246,1057,12/6/1996
3.29197,Drama|Romance,137,0.0016,1058,2/10/1996
3.57465,Drama|Romance,11253,13.0897,1059,10/31/1996
3.84317,Comedy|Romance,10352,2.91608,1060,10/18/1996
3.62472,Crime|Drama|Thriller,9922,9.23298,1061,10/18/1996
3.3323,Drama,161,0.0015,1063,12/10/1996
3.10487,Animation|Family|Comedy|Romance|Fantasy,3285,13.4621,1064,8/13/1996
3.96397,Comedy|Romance,1471,0.00984,1066,5/7/1937
3.39726,Comedy,146,0.00223,1067,11/19/1937
3.66374,Crime|Drama|Mystery|Thriller,342,0.46229,1068,7/22/1947
3.94452,Crime|Drama|Mystery|Thriller,784,1.59629,1069,12/9/1944
3.69983,Fantasy|Family,31012,7.81164,1073,6/29/1971
3.48252,Comedy|Romance,143,0.07408,1075,1/28/1994
3.82405,Horror,449,3.10274,1076,11/29/1961
3.84709,Comedy|ScienceFiction,7364,4.50291,1077,12/17/1973
3.7343,Comedy,3694,2.53759,1078,4/28/1971
3.84386,Comedy|Crime,20264,3.68873,1079,7/15/1988
3.97513,Comedy,21857,9.52944,1080,8/16/1979
3.51221,Comedy|Music|Romance,4055,1.63346,1081,4/25/1982
3.64256,Comedy|Drama,1908,0.09068,1082,8/23/1972
3.4517,Action|Adventure|Comedy|Drama|Family|Thriller,1584,1.80364,1083,7/1/1965
3.86015,Crime|Drama,10443,3.54865,1084,8/4/1967
3.64892,Adventure|Drama,1343,0.25158,1085,10/7/1958
4.02745,Crime,5975,9.30669,1086,5/29/1954
3.43345,,293,0.00144,1087,11/22/1995
3.21784,Drama|Music|Romance,12174,10.536,1088,8/20/1987
4.08884,Crime|Thriller,28710,24.8808,1089,6/25/1992
3.91377,Drama|War|Action,16567,12.8365,1090,12/18/1986
2.79569,Comedy,5849,4.3789,1091,7/5/1989
3.34627,Thriller|Mystery,12083,8.42858,1092,3/20/1992
3.36029,Drama,8886,1.6929,1093,3/1/1991
3.64127,Romance|Crime|Drama|Thriller,13212,1.42637,1094,9/2/1992
3.85809,Drama|Crime|Mystery|Thriller,6356,3.21878,1095,9/16/1992
3.91868,Drama|Romance,3929,2.6079,1096,12/8/1982
3.76175,ScienceFiction|Adventure|Family|Fantasy,35442,26.7645,1097,6/11/1982
3.05882,,136,0.00169,1098,6/21/1996
3.81954,Fantasy|Drama|Family,2272,1.58967,1099,12/16/1938
2.85414,Adventure,5992,9.39931,1100,6/27/1990
3.41215,Action|Romance|War,21389,16.3443,1101,5/16/1986
3.79679,Drama,6781,2.83571,1103,10/27/1955
3.96169,Drama,7321,4.69421,1104,9/18/1951
2.35086,Horror,989,0.50531,1105,10/8/1996
3.96755,Documentary,1849,0.67455,1111,5/20/1996
3.40278,Comedy,396,0.00198,1112,10/25/1996
3.19206,Comedy,1096,3.92514,1113,10/25/1996
