rate_ave,genres,revenue,rate_cnt,popularity,mid,crew,releasedate,cast,studio,budget,title,runtime
3.27454,"[""Drama"", ""Crime""]",529766,3351,2.45238,81,"[{""job"": ""Director"", ""name"": ""Gary Fleder""}, {""job"": ""Screenplay"", ""name"": ""Scott Rosenberg""}, {""job"": ""Producer"", ""name"": ""Cary Woods""}, {""job"": ""Original Music Composer"", ""name"": ""Michael Convertino""}, {""job"": ""Director of Photography"", ""name"": ""Elliot Davis""}, {""job"": ""Editor"", ""name"": ""Richard Marks""}, {""job"": ""Casting"", ""name"": ""Ronnie Yeskel""}, {""job"": ""Production Design"", ""name"": ""Nelson Coates""}]",12/1/1995,"[{""character"": ""Jimmy 'The Saint' Tosnia"", ""name"": ""Andy Garc\u00eda""}, {""character"": ""Pieces"", ""name"": ""Christopher Lloyd""}, {""character"": ""Franchise"", ""name"": ""William Forsythe""}, {""character"": ""Easy Wind"", ""name"": ""Bill Nunn""}, {""character"": ""Critical Bill"", ""name"": ""Treat Williams""}, {""character"": ""Joe Heff"", ""name"": ""Jack Warden""}, {""character"": ""Mister Shhh"", ""name"": ""Steve Buscemi""}, {""character"": ""Lucinda"", ""name"": ""Fairuza Balk""}, {""character"": ""Dagney"", ""name"": ""Gabrielle Anwar""}, {""character"": ""The Man with the Plan"", ""name"": ""Christopher Walken""}, {""character"": ""Bernard"", ""name"": ""Michael Nicolosi""}]","[""Miramax Films""]",8000000,Things to Do in Denver When You're Dead,115
4.01528,"[""Drama"", ""Comedy""]",0,2684,0.69043,82,"[{""job"": ""Director"", ""name"": ""Marleen Gorris""}, {""job"": ""Screenplay"", ""name"": ""Marleen Gorris""}, {""job"": ""Producer"", ""name"": ""Gerard Cornelisse""}, {""job"": ""Producer"", ""name"": ""Hans De Weers""}, {""job"": ""Producer"", ""name"": ""Hans de Wolf""}, {""job"": ""Music"", ""name"": ""Ilona Sekacz""}, {""job"": ""Director of Photography"", ""name"": ""Willy Stassen""}, {""job"": ""Editor"", ""name"": ""Wim Louwrier""}, {""job"": ""Editor"", ""name"": ""Michiel Reichwein""}]",9/12/1995,"[{""character"": ""Antonia"", ""name"": ""Willeke van Ammelrooy""}, {""character"": ""Danielle"", ""name"": ""Els Dottermans""}, {""character"": ""Allegonde"", ""name"": ""Dora van der Groen""}, {""character"": ""Th\u00e9r\u00e8se"", ""name"": ""Veerle van Overloop""}, {""character"": ""Th\u00e9r\u00e8se (13)"", ""name"": ""Esther Vriesendorp""}, {""character"": ""Th\u00e9r\u00e8se (6)"", ""name"": ""Arne Bang-Hansen""}, {""character"": ""Sarah"", ""name"": ""Thyrza Ravesteijn""}, {""character"": ""Krummer Finger"", ""name"": ""Mil Seghers""}, {""character"": ""Sebastian"", ""name"": ""Jan Decleir""}, {""character"": ""Lara"", ""name"": ""Elsie de Brauw""}, {""character"": ""Simon"", ""name"": ""Reinout Bussemaker""}]","[""Bergen Film"", ""Bard Entertainments"", ""NPS Televisie""]",900000,Antonia's Line,102
3.65422,"[""Romance"", ""Drama""]",0,616,0.00154,83,"[{""job"": ""Director"", ""name"": ""Tim Reid""}, {""job"": ""Screenplay"", ""name"": ""Paul W. Cooper""}, {""job"": ""Novel"", ""name"": ""Clifton L. Taulbert""}]",1/26/1996,"[{""character"": ""Poppa"", ""name"": ""Al Freeman, Jr.""}, {""character"": ""Ma Ponk"", ""name"": ""Phylicia Rash\u0101d""}, {""character"": ""Ma Pearl"", ""name"": ""Paula Kelly""}, {""character"": ""Miss Alice (as Salli Richardson)"", ""name"": ""Salli Richardson-Whitfield""}, {""character"": ""Miss Annie"", ""name"": ""Anna Maria Horsford""}, {""character"": ""Mr. Walter"", ""name"": ""Bernie Casey""}, {""character"": ""Preacher Hurn"", ""name"": ""Isaac Hayes""}, {""character"": ""Cliff (12 Yrs.) (as Willis Norwood Jr.)"", ""name"": ""Ray J""}, {""character"": ""Miss Maybry"", ""name"": ""Polly Bergen""}, {""character"": ""Mr. Will"", ""name"": ""Taj Mahal""}, {""character"": ""Uncle Melvin"", ""name"": ""Leon Robinson""}]","[""BET Pictures"", ""United Image Entertainme""]",0,Once Upon a Time... When We Were Colored,115
3.39759,[],0,166,0.00143,84,"[{""job"": ""Director"", ""name"": ""Henry Jaglom""}]",11/22/1995,"[{""character"": ""Oona Hart"", ""name"": ""Victoria Foyt""}, {""character"": ""Helena Mora"", ""name"": ""Viveca Lindfors""}, {""character"": ""Jake Axelrod"", ""name"": ""Jon Robin Baitz""}, {""character"": ""Suzanne"", ""name"": ""Savannah Smith Boucher""}, {""character"": ""Freddy"", ""name"": ""Roscoe Lee Browne""}, {""character"": ""Ivan Axelrod"", ""name"": ""Andre Gregory""}, {""character"": ""George"", ""name"": ""Nick Gregory""}, {""character"": ""Trish Axelrod"", ""name"": ""Melissa Leo""}, {""character"": ""Thomas"", ""name"": ""Roddy McDowall""}, {""character"": ""Chloe Garfield"", ""name"": ""Martha Plimpton""}, {""character"": ""Eli Garfield"", ""name"": ""Ron Rifkin""}]",[],0,Last Summer in the Hamptons,108
3.54056,"[""Drama"", ""Foreign"", ""Romance""]",0,2811,1.32366,85,"[{""job"": ""Director"", ""name"": ""Philip Haas""}, {""job"": ""Screenplay"", ""name"": ""Philip Haas""}, {""job"": ""Screenplay"", ""name"": ""Belinda Haas""}, {""job"": ""Screenplay"", ""name"": ""A.S. Byatt""}, {""job"": ""Music"", ""name"": ""Alexander Balanescu""}, {""job"": ""Director of Photography"", ""name"": ""Bernard Zitzermann""}]",9/10/1995,"[{""character"": ""William Adamson"", ""name"": ""Mark Rylance""}, {""character"": ""Matty Crompton"", ""name"": ""Kristin Scott Thomas""}, {""character"": ""Eugenia Alabaster Adamson"", ""name"": ""Patsy Kensit""}, {""character"": ""Sir Harald Alabaster"", ""name"": ""Jeremy Kemp""}, {""character"": ""Edgar Alabaster"", ""name"": ""Douglas Henshall""}, {""character"": ""Lady Alabaster"", ""name"": ""Annette Badland""}, {""character"": ""Robin"", ""name"": ""Chris Larkin""}, {""character"": ""Miss Mead"", ""name"": ""Anna Massey""}]","[""Playhouse International Pictures""]",0,Angels and Insects,116
3.49037,"[""Action"", ""Drama""]",10300000,4517,2.19523,86,"[{""job"": ""Director"", ""name"": ""Ridley Scott""}, {""job"": ""Novel"", ""name"": ""Charles Gieg Jr.""}, {""job"": ""Novel"", ""name"": ""Felix Sutton""}, {""job"": ""Screenplay"", ""name"": ""Todd Robinson""}, {""job"": ""Producer"", ""name"": ""Mimi Polk Gitlin""}, {""job"": ""Producer"", ""name"": ""Rocky Lang""}, {""job"": ""Executive Producer"", ""name"": ""Ridley Scott""}, {""job"": ""Original Music Composer"", ""name"": ""Jeff Rona""}, {""job"": ""Director of Photography"", ""name"": ""Hugh Johnson""}, {""job"": ""Editor"", ""name"": ""Gerry Hambling""}]",2/2/1996,"[{""character"": ""Captain Christopher 'Skipper' Sheldon"", ""name"": ""Jeff Bridges""}, {""character"": ""Dr. Alice Sheldon"", ""name"": ""Caroline Goodall""}, {""character"": ""McCrea, Albatross Crewman"", ""name"": ""John Savage""}, {""character"": ""Charles 'Chuck' Gieg"", ""name"": ""Scott Wolf""}, {""character"": ""Frank Beaumont"", ""name"": ""Jeremy Sisto""}, {""character"": ""Gil Martin"", ""name"": ""Ryan Phillippe""}]","[""Hollywood Pictures"", ""Largo Entertainment"", ""Scott Free Productions""]",38000000,White Squall,129
2.39702,"[""Adventure"", ""Comedy"", ""Family""]",0,1039,0.07587,87,"[{""job"": ""Director"", ""name"": ""Ken Kwapis""}, {""job"": ""Story"", ""name"": ""John Hopkins""}, {""job"": ""Screenplay"", ""name"": ""John Hopkins""}]",1/12/1996,"[{""character"": ""Robert Grant"", ""name"": ""Jason Alexander""}, {""character"": ""Mrs. Dubrow"", ""name"": ""Faye Dunaway""}, {""character"": ""Kyle Grant"", ""name"": ""Eric Lloyd""}, {""character"": ""Lord Rutledge"", ""name"": ""Rupert Everett""}, {""character"": ""Brian Grant"", ""name"": ""Graham Sack""}, {""character"": ""Buck LaFarge"", ""name"": ""Paul Reubens""}, {""character"": ""Lionel Spalding"", ""name"": ""Glenn Shadix""}, {""character"": ""Victor Dubrow"", ""name"": ""Nathan Davis""}, {""character"": ""Mrs. Dellacroce"", ""name"": ""Jennifer Bassey""}, {""character"": ""Nancy"", ""name"": ""Judith Scott""}, {""character"": ""Murray"", ""name"": ""Bruce Beatty""}]","[""20th Century Fox"", ""Joe Wizan/Todd Black""]",0,Dunston Checks In,88
3.13043,"[""Comedy""]",32,5566,2.24744,88,"[{""job"": ""Director"", ""name"": ""Penelope Spheeris""}, {""job"": ""Writer"", ""name"": ""Fred Wolf""}]",2/1/1996,"[{""character"": ""Mike Donnelly"", ""name"": ""Chris Farley""}, {""character"": ""Steve Dodds"", ""name"": ""David Spade""}, {""character"": ""Robbie Mieghem"", ""name"": ""Grant Heslov""}, {""character"": ""Al Donnelly"", ""name"": ""Tim Matheson""}, {""character"": ""Drake Sabitch"", ""name"": ""Gary Busey""}, {""character"": ""Neuschwander"", ""name"": ""Bruce McGill""}, {""character"": ""Governor Tracy"", ""name"": ""Christine Ebersole""}, {""character"": ""Roger Kovary"", ""name"": ""Timothy Carhart""}, {""character"": ""Scott Colleary"", ""name"": ""Michael Patrick Carter""}, {""character"": ""Clyde Spinoza"", ""name"": ""Boyd Banks""}, {""character"": ""Motorcycle Cop"", ""name"": ""David St. James""}]","[""Paramount Pictures""]",0,Black Sheep,87
3.14024,"[""Crime"", ""Drama"", ""Thriller""]",8175346,3330,2.54934,89,"[{""job"": ""Director"", ""name"": ""John Badham""}, {""job"": ""Screenplay"", ""name"": ""Patrick Sheane Duncan""}, {""job"": ""Producer"", ""name"": ""John Badham""}, {""job"": ""Original Music Composer"", ""name"": ""Arthur B. Rubinstein""}, {""job"": ""Director of Photography"", ""name"": ""Roy H. Wagner""}, {""job"": ""Editor"", ""name"": ""Frank Morriss""}, {""job"": ""Editor"", ""name"": ""Kevin Stitt""}, {""job"": ""Casting"", ""name"": ""Carol Lewis""}, {""job"": ""Set Designer"", ""name"": ""Philip Harrison""}, {""job"": ""Art Direction"", ""name"": ""Eric Orbom""}]",11/22/1995,"[{""character"": ""Gene Watson"", ""name"": ""Johnny Depp""}, {""character"": ""Lynn Watson"", ""name"": ""Courtney Chase""}, {""character"": ""Hucy"", ""name"": ""Charles S. Dutton""}, {""character"": ""Mr. Smith"", ""name"": ""Christopher Walken""}, {""character"": ""Ms. Jones"", ""name"": ""Roma Maffia""}, {""character"": ""Brendan Grant"", ""name"": ""Peter Strauss""}, {""character"": ""Krista Brooks"", ""name"": ""Gloria Reuben""}, {""character"": ""Gov. Eleanor Grant"", ""name"": ""Marsha Mason""}]","[""Paramount Pictures""]",8169363,Nick of Time,90
3.33784,"[""Drama""]",0,222,0.00333,90,"[{""job"": ""Director"", ""name"": ""John Duigan""}, {""job"": ""Writer"", ""name"": ""John Ehle""}]",10/1/1995,"[{""character"": ""August King"", ""name"": ""Jason Patric""}, {""character"": ""Annalees"", ""name"": ""Thandie Newton""}, {""character"": ""Olaf Singletary"", ""name"": ""Larry Drake""}, {""character"": ""Mooney Wright"", ""name"": ""Sam Waterston""}, {""character"": ""Hal Wright"", ""name"": ""Eric Mabius""}, {""character"": ""Ida Wright"", ""name"": ""Sarah-Jane Wylde""}]",[],0,The Journey of August King,91
2.86,"[""Drama"", ""Horror"", ""Thriller"", ""Romance""]",0,2400,1.45143,92,"[{""job"": ""Screenplay"", ""name"": ""Christopher Hampton""}, {""job"": ""Producer"", ""name"": ""Lynn Pleshette""}, {""job"": ""Music"", ""name"": ""George Fenton""}, {""job"": ""Director of Photography"", ""name"": ""Philippe Rousselot""}, {""job"": ""Editor"", ""name"": ""Lesley Walker""}, {""job"": ""Director"", ""name"": ""Stephen Frears""}]",2/23/1996,"[{""character"": ""Mary Reilly"", ""name"": ""Julia Roberts""}, {""character"": ""Dr. Henry Jekyll / Edward Hyde"", ""name"": ""John Malkovich""}, {""character"": ""Der Butler Mr. Poole"", ""name"": ""George Cole""}, {""character"": ""Marys Vater"", ""name"": ""Michael Gambon""}, {""character"": ""Mrs. Farraday"", ""name"": ""Glenn Close""}, {""character"": ""Mrs. Kent"", ""name"": ""Kathy Staff""}, {""character"": ""Bradshaw"", ""name"": ""Michael Sheen""}, {""character"": ""Annie"", ""name"": ""Bronagh Gallagher""}, {""character"": ""Mary's Mother"", ""name"": ""Linda Bassett""}, {""character"": ""Sir Danvers Carew"", ""name"": ""Ciar\u00e1n Hinds""}, {""character"": ""Haffinger"", ""name"": ""Henry Goodman""}]","[""TriStar Pictures""]",47000000,Mary Reilly,104
2.53041,"[""Comedy"", ""Horror"", ""Romance""]",19800000,2055,2.07249,93,"[{""job"": ""Director"", ""name"": ""Wes Craven""}, {""job"": ""Executive Producer"", ""name"": ""Stuart M. Besser""}, {""job"": ""Producer"", ""name"": ""Mark Lipsky""}, {""job"": ""Executive Producer"", ""name"": ""Marianne Maddalena""}, {""job"": ""Producer"", ""name"": ""Eddie Murphy""}, {""job"": ""Screenplay"", ""name"": ""Charlie Murphy""}, {""job"": ""Screenplay"", ""name"": ""Michael Lucker""}, {""job"": ""Screenplay"", ""name"": ""Chris Parker""}, {""job"": ""Music"", ""name"": ""J. Peter Robinson""}, {""job"": ""Director of Photography"", ""name"": ""Mark Irwin""}, {""job"": ""Editor"", ""name"": ""Patrick Lussier""}]",10/27/1995,"[{""character"": ""Maximillian | Pauly | Guido"", ""name"": ""Eddie Murphy""}, {""character"": ""Detective Rita Veder"", ""name"": ""Angela Bassett""}, {""character"": ""Detective Justice"", ""name"": ""Allen Payne""}, {""character"": ""Julius Jones"", ""name"": ""Kadeem Hardison""}, {""character"": ""Silas Green"", ""name"": ""John Witherspoon""}, {""character"": ""Dr. Zeko"", ""name"": ""Zakes Mokae""}, {""character"": ""Capt. Dewey"", ""name"": ""Joanna Cassidy""}]","[""Paramount Pictures""]",14000000,Vampire in Brooklyn,100
3.52914,"[""Comedy"", ""Drama"", ""Romance""]",0,4238,1.29828,94,"[{""job"": ""Director"", ""name"": ""Ted Demme""}, {""job"": ""Screenplay"", ""name"": ""Scott Rosenberg""}, {""job"": ""Executive Producer"", ""name"": ""Cathy Konrad""}, {""job"": ""Executive Producer"", ""name"": ""Bob Weinstein""}, {""job"": ""Executive Producer"", ""name"": ""Harvey Weinstein""}, {""job"": ""Producer"", ""name"": ""Cary Woods""}, {""job"": ""Original Music Composer"", ""name"": ""David A. Stewart""}, {""job"": ""Director of Photography"", ""name"": ""Adam Kimmel""}, {""job"": ""Editor"", ""name"": ""Jeffrey Wolf""}, {""job"": ""Casting"", ""name"": ""Margery Simkin""}, {""job"": ""Script Supervisor"", ""name"": ""Wendy Lee Roberts""}, {""job"": ""Costume Design"", ""name"": ""Lucy W. Corrigan""}]",2/9/1996,"[{""character"": ""Tommy 'Birdman' Rowland"", ""name"": ""Matt Dillon""}, {""character"": ""Michael 'Mo' Morris"", ""name"": ""Noah Emmerich""}, {""character"": ""Tracy Stover"", ""name"": ""Annabeth Gish""}, {""character"": ""Darian Smalls"", ""name"": ""Lauren Holly""}, {""character"": ""Willie Conway"", ""name"": ""Timothy Hutton""}, {""character"": ""Andera"", ""name"": ""Uma Thurman""}, {""character"": ""Sharon Cassidy"", ""name"": ""Mira Sorvino""}, {""character"": ""Marty"", ""name"": ""Natalie Portman""}, {""character"": ""Paul Kirkwood"", ""name"": ""Michael Rapaport""}]","[""Miramax Films"", ""Woods Entertainment""]",0,Beautiful Girls,112
3.12226,"[""Action"", ""Adventure"", ""Drama"", ""Thriller""]",150270147,24942,6.35484,95,"[{""job"": ""Screenplay"", ""name"": ""Graham Yost""}, {""job"": ""Original Music Composer"", ""name"": ""Hans Zimmer""}, {""job"": ""Producer"", ""name"": ""Bill Badalato""}, {""job"": ""Producer"", ""name"": ""Terence Chang""}, {""job"": ""Executive Producer"", ""name"": ""Joe Gareri""}, {""job"": ""Executive Producer"", ""name"": ""Christopher Godsick""}, {""job"": ""Executive Producer"", ""name"": ""Brad Lewis""}, {""job"": ""Executive Producer"", ""name"": ""Dwight H. Little""}, {""job"": ""Executive Producer"", ""name"": ""Michele Maples""}, {""job"": ""Director of Photography"", ""name"": ""Peter Levy""}, {""job"": ""Editor"", ""name"": ""Joe Hutshing""}, {""job"": ""Editor"", ""name"": ""Steve Mirkovich""}, {""job"": ""Editor"", ""name"": ""John Wright""}, {""job"": ""Director"", ""name"": ""John Woo""}, {""job"": ""Producer"", ""name"": ""Mark Gordon""}, {""job"": ""Producer"", ""name"": ""Allison Lyon Segan""}, {""job"": ""Compositors"", ""name"": ""John Bermudes""}]",2/9/1996,"[{""character"": ""Maj. Vic 'Deak' Deakins"", ""name"": ""John Travolta""}, {""character"": ""Capt. Riley Hale"", ""name"": ""Christian Slater""}, {""character"": ""Terry Carmichael"", ""name"": ""Samantha Mathis""}, {""character"": ""Colonel Max Wilkins"", ""name"": ""Delroy Lindo""}, {""character"": ""Pritchett"", ""name"": ""Bob Gunton""}, {""character"": ""Giles Prentice"", ""name"": ""Frank Whaley""}, {""character"": ""Kelly"", ""name"": ""Howie Long""}, {""character"": ""Chief Sam Rhodes"", ""name"": ""Vondie Curtis-Hall""}, {""character"": ""Chairman, Joint Chief of Staff"", ""name"": ""Jack Thompson""}, {""character"": ""Johnson"", ""name"": ""Vyto Ruginis""}, {""character"": ""Lt. Thomas"", ""name"": ""Ousaun Elam""}]","[""Twentieth Century Fox Film Corporation"", ""WCG Entertainment Productions"", ""Mark Gordon Productions""]",50000000,Broken Arrow,108
3.68836,"[""Comedy""]",0,507,0.00585,96,"[{""job"": ""Director"", ""name"": ""Kenneth Branagh""}, {""job"": ""Screenplay"", ""name"": ""Kenneth Branagh""}]",12/1/1995,"[{""character"": ""Henry"", ""name"": ""Richard Briers""}, {""character"": ""Margaretta"", ""name"": ""Joan Collins""}, {""character"": ""Joe"", ""name"": ""Michael Maloney""}, {""character"": ""Nancy"", ""name"": ""Jennifer Saunders""}, {""character"": ""Molly"", ""name"": ""Hetta Charnley""}, {""character"": ""Nina"", ""name"": ""Julia Sawalha""}, {""character"": ""Carnforth"", ""name"": ""Gerard Horan""}, {""character"": ""Fadge"", ""name"": ""Celia Imrie""}]","[""Castle Rock Entertainment""]",0,A Midwinter's Tale,99
3.99741,"[""Drama""]",0,2121,7.27415,97,"[{""job"": ""Director"", ""name"": ""Mathieu Kassovitz""}, {""job"": ""Producer"", ""name"": ""Christophe Rossignon""}, {""job"": ""Line Producer"", ""name"": ""Gilles Sacuto""}, {""job"": ""Producer"", ""name"": ""Alain Rocca""}, {""job"": ""Producer"", ""name"": ""Adeline Lecallier""}, {""job"": ""Original Music Composer"", ""name"": ""Assassin""}, {""job"": ""Director of Photography"", ""name"": ""Pierre A\u00efm""}, {""job"": ""Editor"", ""name"": ""Scott Stevenson""}, {""job"": ""Editor"", ""name"": ""Mathieu Kassovitz""}, {""job"": ""Production Design"", ""name"": ""Giuseppe Ponturo""}, {""job"": ""Costume Design"", ""name"": ""Virginie Montel""}, {""job"": ""Stunts"", ""name"": ""Gilles Conseil""}, {""job"": ""Sound Designer"", ""name"": ""Vincent Tulli""}, {""job"": ""Sound Designer"", ""name"": ""Dominique Dalmasso""}, {""job"": ""Screenplay"", ""name"": ""Mathieu Kassovitz""}]",5/31/1995,"[{""character"": ""Vinz"", ""name"": ""Vincent Cassel""}, {""character"": ""Hubert"", ""name"": ""Hubert Kound\u00e9""}, {""character"": ""Sa\u00efd"", ""name"": ""Sa\u00efd Taghmaoui""}, {""character"": ""Abdel"", ""name"": ""Abdel Ahmed Ghili""}, {""character"": ""Santo"", ""name"": ""Solo""}, {""character"": ""Sarah"", ""name"": ""H\u00e9lo\u00efse Rauth""}, {""character"": ""Beno\u00eet"", ""name"": ""Beno\u00eet Magimel""}, {""character"": ""Darty"", ""name"": ""\u00c9douard Montoute""}, {""character"": ""Inspecteur Notre Dame"", ""name"": ""Marc Duret""}, {""character"": ""Gars ordinaire"", ""name"": ""Joseph Momo""}, {""character"": ""L'homme saoul"", ""name"": ""Vincent Lindon""}]","[""Le Studio Canal+""]",3000000,La Haine,98
3.12203,"[""Documentary""]",0,758,0.00152,99,"[{""job"": ""Director"", ""name"": ""Nick Broomfield""}, {""job"": ""Producer"", ""name"": ""Nick Broomfield""}, {""job"": ""Cinematography"", ""name"": ""Paul Kloss""}, {""job"": ""Editor"", ""name"": ""Susan J. Bloom""}, {""job"": ""Original Music Composer"", ""name"": ""David Bergeaud""}, {""job"": ""Sound Recordist"", ""name"": ""Mark A. Rozett""}]",12/27/1995,"[{""character"": ""Narrator"", ""name"": ""Nick Broomfield""}, {""character"": ""Herself"", ""name"": ""Heidi Fleiss""}, {""character"": ""Herself"", ""name"": ""Madam Alex""}, {""character"": ""Himself"", ""name"": ""Ivan Nagy""}, {""character"": ""Actor/Herself"", ""name"": ""Corinne Bohrer""}, {""character"": ""Himself"", ""name"": ""Ron Jeremy""}, {""character"": ""Himself"", ""name"": ""Daryl Gates""}]","[""British Broadcasting Corporation (BBC)"", ""Westdeutscher Rundfunk (WDR)"", ""Canadian Broadcasting Corporation (CBC)"", ""Cinemax Reel Life"", ""InPictures"", ""Lafayette Films""]",0,Heidi Fleiss: Hollywood Madam,106
3.23405,"[""Drama"", ""Thriller""]",0,4373,4.82891,100,"[{""job"": ""Director"", ""name"": ""Harold Becker""}, {""job"": ""Screenplay"", ""name"": ""Ken Lipper""}, {""job"": ""Producer"", ""name"": ""Harold Becker""}, {""job"": ""Music"", ""name"": ""Jerry Goldsmith""}, {""job"": ""Director of Photography"", ""name"": ""John Corso""}, {""job"": ""Editor"", ""name"": ""David Bretherton""}]",2/16/1996,"[{""character"": ""Mayor John Pappas"", ""name"": ""Al Pacino""}, {""character"": ""Deputy Mayor Kevin Calhoun"", ""name"": ""John Cusack""}, {""character"": ""Marybeth Cogan"", ""name"": ""Bridget Fonda""}, {""character"": ""Frank Anselmo"", ""name"": ""Danny Aiello""}, {""character"": ""Judge Walter Stern"", ""name"": ""Martin Landau""}, {""character"": ""Abe Goodman"", ""name"": ""David Paymer""}, {""character"": ""Larry Schwartz"", ""name"": ""Richard Schiff""}]","[""Columbia Pictures"", ""Castle Rock Entertainment""]",0,City Hall,111
3.78442,"[""Comedy"", ""Crime"", ""Drama""]",407488,4453,5.77035,101,"[{""job"": ""Director"", ""name"": ""Wes Anderson""}, {""job"": ""Author"", ""name"": ""Wes Anderson""}, {""job"": ""Author"", ""name"": ""Owen Wilson""}, {""job"": ""Screenplay"", ""name"": ""Wes Anderson""}, {""job"": ""Screenplay"", ""name"": ""Owen Wilson""}, {""job"": ""Producer"", ""name"": ""Cynthia Hargrave""}, {""job"": ""Producer"", ""name"": ""L.M. Kit Carson""}, {""job"": ""Producer"", ""name"": ""Michael Lang""}, {""job"": ""Producer"", ""name"": ""Polly Platt""}, {""job"": ""Producer"", ""name"": ""Andrew Wilson""}, {""job"": ""Producer"", ""name"": ""Ray Zimmerman""}, {""job"": ""Executive Producer"", ""name"": ""Barbara Boyle""}, {""job"": ""Executive Producer"", ""name"": ""James L. Brooks""}, {""job"": ""Executive Producer"", ""name"": ""Richard Sakai""}, {""job"": ""Executive Producer"", ""name"": ""Michael Taylor""}, {""job"": ""Original Music Composer"", ""name"": ""Mark Mothersbaugh""}, {""job"": ""Director of Photography"", ""name"": ""Robert D. Yeoman""}, {""job"": ""Editor"", ""name"": ""David Moritz""}]",2/21/1996,"[{""character"": ""Anthony Adams"", ""name"": ""Luke Wilson""}, {""character"": ""Dignan"", ""name"": ""Owen Wilson""}, {""character"": ""Inez"", ""name"": ""Lumi Cavazos""}, {""character"": ""Future Man"", ""name"": ""Andrew Wilson""}, {""character"": ""Bob Mapplethorpe"", ""name"": ""Robert Musgrave""}, {""character"": ""Bernice"", ""name"": ""Haley Miller""}, {""character"": ""Mr. Henry"", ""name"": ""James Caan""}, {""character"": ""Dr. Nichols"", ""name"": ""Ned Dowd""}, {""character"": ""Grace"", ""name"": ""Shea Fowler""}, {""character"": ""H. Clay Murchison"", ""name"": ""Brian Tenenbaum""}, {""character"": ""Stacy Sinclair"", ""name"": ""Jenni Tooley""}]","[""Gracie Films"", ""Columbia Pictures Corporation""]",5000000,Bottle Rocket,91
2.44322,"[""Comedy"", ""Romance""]",0,2087,0.13092,102,"[{""job"": ""Director"", ""name"": ""Nick Castle""}]",2/16/1996,"[{""character"": ""Martha Alston"", ""name"": ""Ellen DeGeneres""}, {""character"": ""Whitman Crawford"", ""name"": ""Bill Pullman""}, {""character"": ""Inga Gunther"", ""name"": ""Joan Cusack""}, {""character"": ""Jack Tramonte"", ""name"": ""Dean Stockwell""}, {""character"": ""Mrs. Crawford"", ""name"": ""Joan Plowright""}, {""character"": ""Annie"", ""name"": ""Hope Davis""}]","[""Touchstone Pictures""]",0,Mr. Wrong,96
3.28069,"[""Drama"", ""Mystery"", ""Science Fiction"", ""Thriller""]",0,1181,0.09282,103,"[{""job"": ""Director"", ""name"": ""John Dahl""}, {""job"": ""Screenplay"", ""name"": ""Bill Geddie""}, {""job"": ""Producer"", ""name"": ""Dino De Laurentiis""}, {""job"": ""Producer"", ""name"": ""Martha De Laurentiis""}, {""job"": ""Original Music Composer"", ""name"": ""Christopher Young""}, {""job"": ""Director of Photography"", ""name"": ""Jeff Jur""}, {""job"": ""Editor"", ""name"": ""Eric L. Beason""}, {""job"": ""Editor"", ""name"": ""Scott Chestnut""}]",2/23/1996,"[{""character"": ""Dr. David Krane"", ""name"": ""Ray Liotta""}, {""character"": ""Dr. Martha Briggs"", ""name"": ""Linda Fiorentino""}, {""character"": ""Don Bresler"", ""name"": ""Peter Coyote""}, {""character"": ""Stewart Gleick"", ""name"": ""Christopher McDonald""}, {""character"": ""Curtis Avery"", ""name"": ""David Paymer""}, {""character"": ""Michael Stratton"", ""name"": ""Duncan Fraser""}, {""character"": ""Lindy Krane"", ""name"": ""Colleen Rennison""}, {""character"": ""Cara Crane"", ""name"": ""Caroline Elliott""}, {""character"": ""Mary Krane"", ""name"": ""Stellina Rusich""}]","[""Metro-Goldwyn-Mayer (MGM)"", ""Dino De Laurentiis Company"", ""Spelling Films""]",18000000,Unforgettable,106
3.41431,"[""Comedy""]",41205099,19512,5.29592,104,"[{""job"": ""Director"", ""name"": ""Dennis Dugan""}, {""job"": ""Screenplay"", ""name"": ""Tim Herlihy""}, {""job"": ""Screenplay"", ""name"": ""Adam Sandler""}, {""job"": ""Producer"", ""name"": ""Robert Simonds""}, {""job"": ""Executive Producer"", ""name"": ""Bernie Brillstein""}, {""job"": ""Executive Producer"", ""name"": ""Brad Grey""}, {""job"": ""Original Music Composer"", ""name"": ""Mark Mothersbaugh""}, {""job"": ""Director of Photography"", ""name"": ""Arthur Albert""}, {""job"": ""Editor"", ""name"": ""Jeff Gourson""}, {""job"": ""Editor"", ""name"": ""Steve R. Moore""}]",2/16/1996,"[{""character"": ""Happy Gilmore"", ""name"": ""Adam Sandler""}, {""character"": ""Shooter McGavin"", ""name"": ""Christopher McDonald""}, {""character"": ""Virginia Venit"", ""name"": ""Julie Bowen""}, {""character"": ""Grandma Gilmore"", ""name"": ""Frances Bay""}, {""character"": ""Chubbs"", ""name"": ""Carl Weathers""}, {""character"": ""Mr. Larson"", ""name"": ""Richard Kiel""}, {""character"": ""Himself"", ""name"": ""Bob Barker""}, {""character"": ""Otto"", ""name"": ""Allen Covert""}, {""character"": ""Jeering Fan"", ""name"": ""Joe Flaherty""}, {""character"": ""Himself"", ""name"": ""Lee Trevino""}, {""character"": ""IRS Agent"", ""name"": ""Robert Smigel""}]","[""Universal Pictures"", ""Brillstein-Grey Entertainment"", ""Robert Simonds Productions""]",10000000,Happy Gilmore,92
